charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode,energy/dsoc
-15.9,370.0,33.6,7.586,12,6,-8.9,344.0,24.0,106744.0,12,2017,11,4,17,9,0,2017-11-17 09:11:39,2017-11-17 09:43:19,1900.0,0.5277777777777778,26.0,9.600000000000001,16.0,18.18947368421053,6,40.0,2.5,263.98333333333335,2.708333333333333,73.9222222222222,0,1,0.7902083333333333
-8.0,365.4,28.8,5.746,13,10,-8.8,346.5,21.6,106787.0,12,2017,11,4,17,12,0,2017-11-17 12:00:20,2017-11-17 13:54:09,6829.0,1.8969444444444445,18.899999999999977,7.199999999999999,12.0,3.7955776834089905,3,43.0,3.5833333333333335,137.01666666666668,2.624999999999997,75.81916666666665,0,0,0.7980555555555557
-16.2,371.9,31.6,6.946000000000001,14,10,-63.4,353.3,23.2,106817.0,12,2017,11,4,17,15,0,2017-11-17 15:00:51,2017-11-17 15:39:42,2331.0,0.6475,18.599999999999966,8.400000000000002,5.600000000000001,12.972972972972977,4,30.0,5.357142857142856,66.7,2.2142857142857095,76.46666666666664,0,1,0.8269047619047618
-8.0,374.6,34.8,22.212,12,3,-9.6,319.6,6.8,106948.0,12,2017,11,4,17,21,0,2017-11-17 21:49:54,2017-11-18 05:20:19,27025.0,7.506944444444445,55.0,27.999999999999996,-0.39999999999999947,3.729879740980573,9,1.0,-2.5000000000000036,15.666666666666666,1.9642857142857146,83.97361111111108,0,0,0.7932857142857144
-11.1,369.2,33.2,9.127,11,3,-60.9,347.4,22.0,106992.0,12,2017,11,5,18,9,0,2017-11-18 09:35:08,2017-11-18 10:10:50,2142.0,0.595,21.80000000000001,11.200000000000003,12.799999999999997,18.82352941176471,8,44.0,3.437500000000001,254.81666666666666,1.9464285714285718,84.56861111111108,0,1,0.8149107142857142
-8.8,347.8,22.0,1.419,10,7,-9.0,341.8,20.4,107048.0,12,2017,11,5,18,12,0,2017-11-18 12:59:10,2017-11-18 13:27:00,1670.0,0.4638888888888889,6.0,1.6000000000000014,12.800000000000004,3.4491017964071884,3,56.0,4.374999999999998,168.33333333333334,3.749999999999997,85.03249999999997,0,0,0.8868749999999992
-8.6,363.1,28.4,5.309,11,8,-2.3,345.7,22.0,107049.0,12,2017,11,5,18,13,0,2017-11-18 13:39:20,2017-11-18 15:23:09,6229.0,1.7302777777777778,17.400000000000034,6.399999999999999,0.0,3.6988280622892913,3,1.0,inf,12.333333333333334,2.7187500000000058,86.76277777777774,0,0,0.8295312500000002
-8.3,354.8,24.8,8.96,10,7,-8.8,331.5,13.2,107119.0,12,2017,11,5,18,18,0,2017-11-18 18:16:45,2017-11-18 21:22:34,11149.0,3.0969444444444445,23.30000000000001,11.600000000000001,15.2,3.745627410530093,3,70.0,4.605263157894737,173.6,2.008620689655173,89.85972222222219,0,0,0.7724137931034483
-5.7,374.5,34.4,7.942,10,5,-8.1,354.3,24.8,107119.0,12,2017,11,5,18,21,0,2017-11-18 21:25:48,2017-11-19 00:08:04,9736.0,2.7044444444444444,20.19999999999999,9.599999999999998,0.0,3.549712407559572,5,0.0,,3.2333333333333334,2.104166666666666,92.56416666666664,0,0,0.8272916666666669
-9.0,338.1,18.8,4.209,9,6,-9.3,326.6,13.2,107215.0,12,2017,11,6,19,13,0,2017-11-19 13:44:58,2017-11-19 15:08:38,5020.0,1.3944444444444444,11.5,5.600000000000001,21.2,4.0159362549800806,3,96.0,4.528301886792453,816.9,2.053571428571428,93.95861111111108,0,0,0.7516071428571426
-50.3,368.3,30.0,9.77,14,7,-11.3,335.2,18.0,107218.0,12,2017,11,6,19,15,0,2017-11-19 15:16:28,2017-11-19 15:46:38,1810.0,0.5027777777777778,33.10000000000002,12.0,0.8000000000000007,23.867403314917127,7,3.0,3.749999999999997,7.833333333333333,2.758333333333335,94.46138888888886,0,1,0.8141666666666666
-6.7,374.5,36.4,21.958000000000002,12,3,-2.1,317.5,8.4,107304.0,12,2017,11,6,19,19,0,2017-11-19 19:32:27,2017-11-20 03:03:33,27066.0,7.5183333333333335,57.0,28.0,21.6,3.7242296608290846,9,86.0,3.9814814814814814,225.81666666666666,2.0357142857142856,101.9797222222222,0,0,0.7842142857142858
-29.8,369.2,32.0,6.487,8,2,-18.2,344.6,24.0,107338.0,12,2017,11,0,20,9,0,2017-11-20 09:26:59,2017-11-20 09:51:51,1492.0,0.41444444444444445,24.599999999999966,8.0,12.399999999999999,19.302949061662197,6,34.0,2.741935483870968,383.43333333333334,3.0749999999999957,102.39416666666664,0,1,0.810875
-8.5,350.0,22.8,4.35,11,7,-6.5,335.6,17.6,107409.0,12,2017,11,0,20,12,0,2017-11-20 12:51:02,2017-11-20 14:19:32,5310.0,1.475,14.399999999999977,5.199999999999999,14.399999999999999,3.525423728813559,4,71.0,4.930555555555556,179.18333333333334,2.769230769230765,103.86916666666663,0,0,0.8365384615384616
-16.1,370.8,32.0,7.939,14,9,-9.6,347.2,22.4,107412.0,12,2017,11,0,20,14,0,2017-11-20 14:33:04,2017-11-20 15:07:14,2050.0,0.5694444444444444,23.600000000000023,9.600000000000001,0.40000000000000213,16.858536585365858,5,3.0,7.49999999999996,13.533333333333333,2.4583333333333353,104.43861111111107,0,1,0.8269791666666666
-8.0,372.2,30.4,18.807000000000002,12,5,-9.0,323.8,6.4,107506.0,12,2017,11,0,20,20,0,2017-11-20 20:27:05,2017-11-21 02:51:20,23055.0,6.404166666666667,48.39999999999998,24.0,25.6,3.747560182173064,7,94.0,3.671875,319.85,2.0166666666666657,110.84277777777774,0,0,0.7836250000000001
-10.9,369.3,32.8,8.273,10,3,-2.1,341.3,22.8,107547.0,12,2017,11,1,21,9,0,2017-11-21 09:35:52,2017-11-21 10:09:32,2020.0,0.5611111111111111,28.0,9.999999999999996,7.599999999999998,17.821782178217816,7,41.0,5.394736842105265,404.53333333333336,2.800000000000001,111.40388888888886,0,1,0.8273000000000003
-8.1,374.8,33.6,8.183,10,7,-1.3,350.2,23.6,107573.0,12,2017,11,1,21,11,0,2017-11-21 11:58:07,2017-11-21 14:38:37,9630.0,2.675,24.600000000000023,10.0,9.199999999999996,3.738317757009346,3,26.0,2.8260869565217406,108.58333333333333,2.460000000000002,114.07888888888886,0,0,0.8183
-9.7,327.0,12.8,1.37,12,10,-9.1,320.7,10.8,107684.0,12,2017,11,1,21,20,0,2017-11-21 20:50:09,2017-11-21 21:16:19,1570.0,0.4361111111111111,6.300000000000011,2.0,22.8,4.585987261146497,2,111.0,4.868421052631579,371.53333333333336,3.1500000000000057,114.51499999999997,0,0,0.685
-7.8,374.5,36.8,19.558,12,7,-1.2,323.4,12.0,107685.0,12,2017,11,1,21,21,0,2017-11-21 21:27:29,2017-11-22 03:40:05,22356.0,6.21,51.10000000000002,24.799999999999997,0.8000000000000007,3.9935587761674713,5,1.0,1.249999999999999,11.166666666666666,2.060483870967743,120.72499999999997,0,0,0.7886290322580646
-16.1,369.9,33.6,7.763999999999999,11,6,-3.1,343.5,24.0,107728.0,12,2017,11,2,22,9,0,2017-11-22 09:23:56,2017-11-22 10:09:36,2740.0,0.7611111111111111,26.399999999999977,9.600000000000001,12.799999999999997,12.61313868613139,5,43.0,3.359375000000001,343.85,2.7499999999999973,121.48611111111107,0,1,0.8087499999999999
-8.5,374.8,36.0,4.215,11,8,-8.4,363.5,31.2,107738.0,12,2017,11,2,22,11,0,2017-11-22 11:05:08,2017-11-22 12:25:58,4850.0,1.3472222222222223,11.300000000000011,4.800000000000001,2.400000000000002,3.5628865979381446,3,10.0,4.166666666666663,55.53333333333333,2.3541666666666687,122.8333333333333,0,0,0.8781249999999998
-5.5,374.4,36.0,18.008,12,7,-9.5,328.8,13.6,107835.0,12,2017,11,2,22,18,0,2017-11-22 18:59:16,2017-11-23 00:43:02,20626.0,5.729444444444445,45.599999999999966,22.4,22.4,3.9096286240667113,5,97.0,4.330357142857143,393.3,2.0357142857142843,128.56277777777774,0,0,0.8039285714285714
-9.1,337.8,13.6,5.421,9,7,-9.6,322.0,6.4,107938.0,12,2017,11,3,23,12,0,2017-11-23 12:30:48,2017-11-23 14:14:07,6199.0,1.7219444444444445,15.800000000000011,7.199999999999999,29.6,4.181319567672205,2,103.0,3.4797297297297294,707.7666666666667,2.1944444444444464,130.28472222222217,0,0,0.7529166666666668
-16.1,370.6,28.8,12.804,16,8,-20.5,336.6,13.2,107941.0,12,2017,11,3,23,14,0,2017-11-23 14:21:48,2017-11-23 15:09:47,2879.0,0.7997222222222222,34.0,15.600000000000001,0.40000000000000036,19.506773185133728,8,3.0,7.499999999999994,7.683333333333334,2.1794871794871793,131.0844444444444,0,1,0.8207692307692307
-5.6,374.5,31.6,20.745,13,6,-5.9,320.3,5.6,108036.0,12,2017,11,3,23,19,0,2017-11-23 19:38:27,2017-11-24 02:16:16,23869.0,6.630277777777778,54.19999999999999,26.0,23.200000000000003,3.9214043319787173,7,95.0,4.094827586206896,268.6666666666667,2.0846153846153843,137.71472222222218,0,0,0.7978846153846154
-16.2,374.6,35.6,8.402999999999999,9,3,-9.7,346.7,25.6,108069.0,12,2017,11,4,24,9,0,2017-11-24 09:12:14,2017-11-24 09:59:44,2850.0,0.7916666666666666,27.900000000000034,10.0,6.0,12.631578947368421,6,33.0,5.5,415.96666666666664,2.7900000000000036,138.50638888888884,0,1,0.8402999999999998
-7.4,374.8,36.8,3.267,9,7,-8.5,364.5,32.8,108083.0,12,2017,11,4,24,13,0,2017-11-24 13:36:43,2017-11-24 14:39:03,3740.0,1.038888888888889,10.300000000000011,4.0,2.8000000000000043,3.8502673796791442,2,14.0,4.999999999999992,216.98333333333332,2.575000000000003,139.54527777777773,0,0,0.81675
-7.7,374.5,31.2,18.219,11,6,-9.5,328.2,8.8,108186.0,12,2017,11,4,24,20,0,2017-11-24 20:25:18,2017-11-25 02:12:03,20805.0,5.779166666666667,46.30000000000001,22.4,27.999999999999996,3.8759913482335975,5,103.0,3.678571428571429,346.25,2.0669642857142865,145.3244444444444,0,0,0.8133482142857144
-16.2,370.1,33.2,9.027999999999999,11,3,-17.0,341.0,22.4,108235.0,12,2017,11,5,25,9,0,2017-11-25 09:16:34,2017-11-25 09:53:24,2210.0,0.6138888888888889,29.100000000000023,10.800000000000004,8.8,17.59276018099548,8,49.0,5.5681818181818175,424.51666666666665,2.6944444444444455,145.93833333333328,0,1,0.8359259259259255
-16.3,374.5,35.2,11.542,9,2,-65.7,348.4,21.2,108326.0,12,2017,11,0,27,8,0,2017-11-27 08:36:39,2017-11-27 09:32:53,3374.0,0.9372222222222222,26.100000000000023,14.000000000000004,12.000000000000004,14.937759336099589,7,91.0,7.583333333333331,2803.25,1.8642857142857154,146.8755555555555,0,1,0.8244285714285712
-7.4,374.8,36.0,2.227,8,6,-8.0,368.0,33.6,108332.0,12,2017,11,0,27,12,0,2017-11-27 12:32:53,2017-11-27 13:15:43,2570.0,0.7138888888888889,6.800000000000011,2.3999999999999986,1.6000000000000014,3.3618677042801535,2,6.0,3.749999999999997,180.0,2.8333333333333397,147.5894444444444,0,0,0.9279166666666672
-9.3,322.6,4.8,1.9969999999999999,10,6,-3.6,313.4,2.0,108455.0,12,2017,11,0,27,20,0,2017-11-27 20:10:36,2017-11-27 20:49:16,2320.0,0.6444444444444445,9.200000000000045,2.8,34.0,4.344827586206896,4,123.0,3.6176470588235294,414.8833333333333,3.285714285714302,148.23388888888886,0,0,0.7132142857142857
-54.9,361.6,26.8,4.704,6,1,-11.1,337.8,20.8,108593.0,12,2017,11,2,29,9,0,2017-11-29 09:23:11,2017-11-29 09:37:56,885.0,0.24583333333333332,23.80000000000001,6.0,-16.0,24.40677966101695,5,138.0,-8.625,2193.9166666666665,3.9666666666666686,148.4797222222222,0,1,0.7839999999999999
-29.7,369.3,31.6,3.945,8,3,-15.1,354.0,26.8,108593.0,12,2017,11,2,29,9,0,2017-11-29 09:42:07,2017-11-29 10:00:12,1085.0,0.3013888888888889,15.300000000000011,4.800000000000001,0.0,15.926267281105995,5,0.0,,4.183333333333334,3.1875000000000018,148.78111111111107,0,1,0.8218749999999998
-8.8,351.2,22.4,5.1080000000000005,8,4,-9.3,334.8,16.0,108654.0,12,2017,11,2,29,13,0,2017-11-29 13:00:17,2017-11-29 14:37:16,5819.0,1.6163888888888889,16.399999999999977,6.399999999999999,15.600000000000001,3.9594432032995353,4,61.0,3.9102564102564097,180.08333333333334,2.562499999999997,150.39749999999995,0,0,0.7981250000000003
-11.8,370.6,32.0,7.665,11,5,-7.7,347.4,22.8,108657.0,12,2017,11,2,29,14,0,2017-11-29 14:50:15,2017-11-29 15:31:45,2490.0,0.6916666666666667,23.200000000000045,9.2,-0.40000000000000213,13.301204819277107,6,3.0,-7.49999999999996,12.983333333333333,2.5217391304347876,151.0891666666666,0,1,0.8331521739130435
-6.5,368.5,31.2,20.73,10,2,-1.4,307.2,4.4,108766.0,12,2017,11,2,29,20,0,2017-11-29 20:21:25,2017-11-30 03:02:30,24065.0,6.684722222222222,61.30000000000001,26.799999999999997,27.6,4.009141907334302,8,109.0,3.9492753623188404,289.6666666666667,2.2873134328358216,157.77388888888885,0,0,0.7735074626865672
-25.5,369.0,31.2,10.192,9,0,-17.3,335.7,18.8,108804.0,12,2017,11,3,30,9,0,2017-11-30 09:19:09,2017-11-30 09:56:40,2251.0,0.6252777777777778,33.30000000000001,12.399999999999999,12.399999999999999,19.831186139493553,9,38.0,3.0645161290322585,376.65,2.6854838709677433,158.39916666666662,0,1,0.8219354838709678
-5.4,368.7,31.2,12.466,4,0,-7.9,334.6,15.6,108878.0,12,2017,11,3,30,21,0,2017-11-30 21:48:20,2017-12-01 02:18:37,16217.0,4.504722222222222,34.099999999999966,15.6,15.6,3.463032620090029,4,74.0,4.743589743589744,711.6666666666666,2.185897435897434,162.90388888888884,0,0,0.7991025641025641
-25.6,369.4,32.0,13.657,11,0,-20.6,329.9,14.8,108932.0,12,2017,12,4,1,9,0,2017-12-01 09:17:49,2017-12-01 10:05:59,2890.0,0.8027777777777778,39.5,17.2,16.4,21.425605536332178,11,54.0,3.2926829268292686,419.2,2.296511627906977,163.70666666666662,0,1,0.7940116279069768
-8.3,370.0,30.8,6.251,10,6,-5.8,349.8,23.2,108962.0,12,2017,12,4,1,12,0,2017-12-01 12:17:19,2017-12-01 14:16:38,7159.0,1.988611111111111,20.19999999999999,7.600000000000001,8.8,3.82176281603576,4,30.0,3.4090909090909087,131.33333333333334,2.657894736842103,165.69527777777773,0,0,0.8224999999999999
-25.6,367.2,28.0,5.8020000000000005,12,7,-45.7,347.6,20.8,109009.0,12,2017,12,4,1,17,0,2017-12-01 17:01:48,2017-12-01 17:21:48,1200.0,0.3333333333333333,19.599999999999966,7.199999999999999,10.0,21.599999999999998,5,47.0,4.7,165.16666666666666,2.722222222222218,166.02861111111108,0,1,0.8058333333333335
-8.4,374.3,32.8,22.651999999999997,12,2,-9.7,314.6,4.0,109104.0,12,2017,12,4,1,21,0,2017-12-01 21:03:28,2017-12-02 04:18:44,26116.0,7.254444444444444,59.69999999999999,28.799999999999997,24.0,3.9699800888344305,10,95.0,3.9583333333333335,221.66666666666666,2.0729166666666665,173.2830555555555,0,0,0.7865277777777777
-29.7,368.9,32.0,8.842,10,1,-12.9,337.3,20.8,109155.0,12,2017,12,5,2,9,0,2017-12-02 09:28:41,2017-12-02 10:00:31,1910.0,0.5305555555555556,31.599999999999966,11.2,11.999999999999996,21.109947643979055,9,51.0,4.250000000000001,309.95,2.8214285714285685,173.81361111111107,0,1,0.7894642857142858
-8.7,354.0,27.2,4.541,10,6,-9.2,341.2,21.2,109211.0,12,2017,12,5,2,13,0,2017-12-02 13:15:12,2017-12-02 14:41:52,5200.0,1.4444444444444444,12.800000000000011,6.0,10.8,4.153846153846154,4,56.0,5.185185185185185,194.68333333333334,2.133333333333335,175.25805555555553,0,0,0.7568333333333334
-63.7,367.5,29.6,9.722000000000001,15,7,-25.1,333.7,17.6,109254.0,12,2017,12,5,2,16,0,2017-12-02 16:22:34,2017-12-02 16:49:57,1643.0,0.4563888888888889,33.80000000000001,12.0,9.599999999999998,26.293365794278756,8,43.0,4.479166666666668,100.7,2.8166666666666678,175.7144444444444,0,1,0.8101666666666668
-8.2,374.5,36.8,20.679000000000002,13,4,-8.9,320.1,10.4,109330.0,12,2017,12,5,2,19,0,2017-12-02 19:39:58,2017-12-03 02:23:44,24226.0,6.729444444444445,54.39999999999998,26.4,19.200000000000003,3.9230578717080817,9,76.0,3.9583333333333326,170.01666666666668,2.0606060606060597,182.44388888888886,0,0,0.7832954545454547
-8.6,357.6,28.4,5.862,9,5,-1.3,338.1,20.8,109380.0,12,2017,12,6,3,12,0,2017-12-03 12:33:49,2017-12-03 14:26:49,6780.0,1.8833333333333333,19.5,7.599999999999998,15.999999999999996,4.035398230088495,4,50.0,3.125000000000001,610.0833333333334,2.565789473684211,184.3272222222222,0,0,0.7713157894736844
-29.8,370.7,29.6,8.282,13,7,-57.5,349.6,19.6,109412.0,12,2017,12,6,3,16,0,2017-12-03 16:05:39,2017-12-03 16:38:25,1966.0,0.5461111111111111,21.099999999999966,10.0,8.799999999999997,18.311291963377418,6,32.0,3.6363636363636376,98.83333333333333,2.1099999999999968,184.8733333333333,0,1,0.8282
-8.3,374.6,33.6,19.802,12,5,-9.5,322.4,8.4,109499.0,12,2017,12,6,3,19,0,2017-12-03 19:55:41,2017-12-04 02:15:38,22797.0,6.3325,52.200000000000045,25.200000000000003,21.200000000000003,3.9794709830240826,7,87.0,4.10377358490566,197.26666666666668,2.071428571428573,191.20583333333332,0,0,0.7857936507936507
-25.4,366.9,30.8,9.214,11,2,-20.1,336.6,19.6,109551.0,12,2017,12,0,4,9,0,2017-12-04 09:49:34,2017-12-04 10:20:14,1840.0,0.5111111111111111,30.299999999999955,11.2,14.0,21.91304347826087,9,52.0,3.7142857142857144,453.93333333333334,2.705357142857139,191.71694444444444,0,1,0.8226785714285715
-7.5,374.7,33.2,7.995,9,5,-8.5,351.2,23.6,109569.0,12,2017,12,0,4,12,0,2017-12-04 12:25:23,2017-12-04 14:58:33,9190.0,2.5527777777777776,23.5,9.600000000000001,7.199999999999999,3.7606093579978244,4,18.0,2.5000000000000004,125.15,2.4479166666666665,194.2697222222222,0,0,0.8328124999999998
-7.4,374.5,34.0,18.836,9,4,-9.6,326.1,10.4,109660.0,12,2017,12,0,4,19,0,2017-12-04 19:56:42,2017-12-05 01:57:48,21666.0,6.0183333333333335,48.39999999999998,23.6,22.800000000000004,3.921351426197729,5,91.0,3.991228070175438,298.15,2.0508474576271176,200.28805555555556,0,0,0.7981355932203389
-28.4,349.3,23.6,1.913,5,1,-34.9,340.8,21.2,109706.0,12,2017,12,1,5,9,0,2017-12-05 09:18:35,2017-12-05 09:29:09,634.0,0.1761111111111111,8.5,2.400000000000002,12.8,13.627760252365944,4,46.0,3.59375,440.78333333333336,3.5416666666666634,200.46416666666667,0,1,0.7970833333333326
-8.4,364.7,29.2,5.777,9,5,-8.8,345.8,22.0,109747.0,12,2017,12,1,5,12,0,2017-12-05 12:30:46,2017-12-05 14:20:36,6590.0,1.8305555555555555,18.899999999999977,7.199999999999999,1.6000000000000014,3.933232169954476,4,41.0,25.62499999999998,181.61666666666667,2.624999999999997,202.29472222222222,0,0,0.8023611111111112
