charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,charge_mode
-17.3,397.1,96.0,24.149,34,24,-81.6,355.0,39.0,63561.7,10,2018,4,6,22,17,0,2018-04-22 17:33:13,2018-04-22 18:41:15,4082.0,1.133888888888889,42.10000000000002,57.0,59.0,50.26947574718275,10,160.39999999999418,2.7186440677965114,324.26666666666665,0.7385964912280706,10.702777777777778,3
-57.7,393.6,84.0,18.386,30,24,-35.0,349.1,40.0,63703.9,10,2018,4,0,23,0,0,2018-04-23 00:10:39,2018-04-23 00:44:10,2011.0,0.5586111111111111,44.5,44.0,56.0,78.76678269517653,6,142.20000000000437,2.5392857142857923,329.4,1.0113636363636365,11.261388888888888,3
-17.0,397.1,99.0,17.489,29,21,-90.2,365.9,65.0,63768.5,10,2018,4,0,23,9,0,2018-04-23 09:26:32,2018-04-23 10:22:03,3331.0,0.9252777777777778,31.200000000000045,34.0,19.0,36.745722005403785,8,64.59999999999854,3.3999999999999235,522.3666666666667,0.9176470588235307,12.186666666666666,3
-17.3,397.1,96.0,29.603,31,24,-4.0,334.3,26.0,63948.7,10,2018,4,1,24,1,0,2018-04-24 01:37:45,2018-04-24 02:57:47,4802.0,1.333888888888889,62.80000000000001,70.0,73.0,52.478134110787174,7,180.1999999999971,2.4684931506848917,915.7,0.8971428571428574,13.520555555555555,3
-17.1,397.0,96.0,20.423,30,24,-33.5,353.7,47.0,64197.6,10,2018,4,1,24,16,0,2018-04-24 16:29:09,2018-04-24 17:32:41,3812.0,1.058888888888889,43.30000000000001,49.0,49.0,46.274921301154244,6,248.90000000000146,5.079591836734724,811.3666666666667,0.8836734693877554,14.579444444444444,3
-57.8,392.0,85.0,15.835999999999999,30,24,-1.7,347.2,42.0,64334.9,10,2018,4,2,25,9,0,2018-04-25 09:12:04,2018-04-25 09:52:06,2402.0,0.6672222222222223,44.80000000000001,43.0,54.0,64.44629475437135,6,137.3000000000029,2.5425925925926465,939.3833333333333,1.0418604651162793,15.246666666666666,3
-23.0,391.4,90.0,9.855,30,24,-96.0,378.9,65.0,64386.2,10,2018,4,2,25,12,0,2018-04-25 12:28:08,2018-04-25 12:53:39,1531.0,0.42527777777777775,12.5,25.0,20.0,58.785107772697586,6,51.299999999995634,2.564999999999782,156.03333333333333,0.5,15.671944444444444,3
-17.1,397.0,98.0,11.592,30,24,-82.5,378.7,68.0,64443.8,10,2018,4,2,25,15,0,2018-04-25 15:42:51,2018-04-25 16:27:51,2700.0,0.75,18.30000000000001,30.0,22.0,40.0,6,57.60000000000582,2.618181818182083,169.2,0.6100000000000004,16.421944444444442,3
-17.2,397.0,97.0,21.43,31,24,-97.0,360.7,41.0,64877.5,10,2018,4,3,26,23,0,2018-04-26 23:49:43,2018-04-27 00:54:44,3901.0,1.083611111111111,36.30000000000001,56.0,57.0,51.67905665214048,7,433.6999999999971,7.608771929824511,1881.8666666666666,0.648214285714286,17.505555555555553,3
-17.0,397.0,97.0,22.579,31,24,-68.7,355.1,37.0,65031.7,10,2018,4,5,28,1,0,2018-04-28 01:05:50,2018-04-28 02:13:21,4051.0,1.1252777777777778,41.89999999999998,60.0,60.0,53.3201678597877,7,154.1999999999971,2.5699999999999514,1451.1,0.6983333333333329,18.63083333333333,3
-23.1,389.2,86.0,18.218,38,29,-67.3,355.6,38.0,65168.1,10,2018,4,5,28,11,0,2018-04-28 11:50:45,2018-04-28 12:25:47,2102.0,0.5838888888888889,33.599999999999966,48.0,59.0,82.20742150333017,9,136.40000000000146,2.311864406779686,577.4,0.6999999999999993,19.21472222222222,3
-17.3,397.0,92.0,24.775,35,24,-94.4,355.4,27.0,66111.9,10,2018,5,1,1,0,0,2018-05-01 00:34:59,2018-05-01 01:43:30,4111.0,1.1419444444444444,41.60000000000002,65.0,63.0,56.92045730965702,11,158.0,2.507936507936508,344.1333333333333,0.6400000000000003,20.356666666666666,3
-26.9,386.8,85.0,6.888999999999999,30,24,-24.6,370.0,67.0,66181.9,10,2018,5,1,1,8,0,2018-05-01 08:48:39,2018-05-01 09:31:09,2550.0,0.7083333333333334,16.80000000000001,18.0,25.0,25.41176470588235,6,70.0,2.8,425.15,0.933333333333334,21.064999999999998,3
-57.8,391.7,80.0,23.568,36,24,-56.9,341.5,17.0,66320.0,10,2018,5,1,1,14,0,2018-05-01 14:56:41,2018-05-01 15:58:12,3691.0,1.0252777777777777,50.19999999999999,63.0,68.0,61.4467623950149,12,138.10000000000582,2.030882352941262,325.53333333333336,0.7968253968253967,22.090277777777775,3
-17.3,397.0,95.0,16.298,31,24,-65.1,363.7,52.0,66399.4,10,2018,5,1,1,22,0,2018-05-01 22:10:58,2018-05-01 23:06:29,3331.0,0.9252777777777778,33.30000000000001,43.0,28.0,46.47253077154008,7,79.39999999999418,2.835714285714078,372.76666666666665,0.7744186046511631,23.015555555555554,3
-17.3,397.0,95.0,26.66,35,24,-60.9,348.2,25.0,66582.9,10,2018,5,2,2,17,0,2018-05-02 17:37:32,2018-05-02 18:49:34,4322.0,1.2005555555555556,48.80000000000001,70.0,70.0,58.30633965756594,11,183.5,2.6214285714285714,1111.05,0.6971428571428573,24.21611111111111,3
-17.3,397.0,96.0,25.397,32,24,-22.4,345.6,29.0,66739.9,10,2018,5,3,3,1,0,2018-05-03 01:43:28,2018-05-03 02:54:59,4291.0,1.1919444444444445,51.39999999999998,67.0,66.0,56.210673502680024,8,157.0,2.378787878787879,413.9,0.7671641791044773,25.408055555555556,3
-17.2,397.0,96.0,14.452,33,24,-74.2,369.6,58.0,66975.6,10,2018,5,3,3,18,0,2018-05-03 18:17:12,2018-05-03 19:08:13,3061.0,0.8502777777777778,27.399999999999977,38.0,38.0,44.691277360339754,9,235.70000000001164,6.202631578947675,922.2166666666667,0.7210526315789467,26.258333333333333,3
-17.4,397.0,95.0,30.980999999999998,34,24,-34.5,335.3,12.0,67169.4,10,2018,5,4,4,1,0,2018-05-04 01:47:51,2018-05-04 03:07:23,4772.0,1.3255555555555556,61.69999999999999,83.0,84.0,62.615255658005026,10,193.79999999998836,2.3071428571427184,399.6333333333333,0.7433734939759035,27.58388888888889,3
-17.3,397.0,95.0,16.387,36,24,-32.3,359.5,52.0,67378.7,10,2018,5,4,4,18,0,2018-05-04 18:00:14,2018-05-04 18:54:14,3240.0,0.9,37.5,43.0,43.0,47.77777777777778,12,209.3000000000029,4.867441860465184,892.85,0.872093023255814,28.483888888888888,3
-96.4,381.1,62.0,10.445,33,30,-81.3,355.7,34.0,67526.2,10,2018,5,5,5,0,0,2018-05-05 00:43:13,2018-05-05 00:59:13,960.0,0.26666666666666666,25.400000000000034,28.0,61.0,105.0,3,147.5,2.418032786885246,348.98333333333335,0.9071428571428584,28.750555555555554,3
-17.2,397.2,96.0,29.814,31,24,-56.0,340.4,15.0,67710.7,10,2018,5,5,5,12,0,2018-05-05 12:15:49,2018-05-05 13:41:51,5162.0,1.433888888888889,56.80000000000001,81.0,47.0,56.48973266175901,7,184.5,3.925531914893617,676.6,0.7012345679012347,30.18444444444444,3
-17.1,397.0,98.0,15.668,31,24,-87.7,368.6,57.0,67806.3,10,2018,5,5,5,17,0,2018-05-05 17:20:56,2018-05-05 18:15:26,3270.0,0.9083333333333333,28.399999999999977,41.0,39.0,45.137614678899084,7,95.60000000000582,2.4512820512822007,219.08333333333334,0.6926829268292677,31.092777777777776,3
-17.1,397.0,96.0,25.496,32,24,-67.1,351.4,28.0,67960.2,10,2018,5,6,6,1,0,2018-05-06 01:05:56,2018-05-06 02:17:28,4292.0,1.1922222222222223,45.60000000000002,68.0,70.0,57.0363466915191,8,153.89999999999418,2.1985714285713454,410.5,0.6705882352941179,32.285,3
-17.5,397.1,99.0,12.417,29,26,-26.5,370.5,67.0,68041.0,10,2018,5,6,6,9,0,2018-05-06 09:53:15,2018-05-06 11:08:47,4532.0,1.258888888888889,26.600000000000023,32.0,29.0,25.419240953221536,3,80.80000000000291,2.7862068965518243,455.78333333333336,0.8312500000000007,33.54388888888889,3
-17.3,396.9,95.0,29.015,31,24,-24.0,338.4,17.0,68259.0,10,2018,5,6,6,20,0,2018-05-06 20:27:06,2018-05-06 21:44:37,4651.0,1.2919444444444443,58.5,78.0,82.0,60.37411309395829,7,218.0,2.658536585365854,558.3166666666667,0.75,34.83583333333333,3
-17.2,397.0,96.0,24.669,31,24,-29.3,347.5,30.0,68411.4,10,2018,5,1,8,1,0,2018-05-08 01:12:17,2018-05-08 02:22:48,4231.0,1.1752777777777779,49.5,66.0,65.0,56.15693689435121,7,152.39999999999418,2.3446153846152953,1647.6666666666667,0.75,36.01111111111111,3
-17.3,396.9,97.0,20.340999999999998,31,24,-75.6,359.5,43.0,68549.8,10,2018,5,1,8,19,0,2018-05-08 19:26:14,2018-05-08 20:29:15,3781.0,1.0502777777777779,37.39999999999998,54.0,53.0,51.41496958476593,7,138.40000000000873,2.6113207547171458,1023.4333333333333,0.6925925925925922,37.06138888888889,3
0.0,389.4,88.0,23.523000000000003,34,24,-39.4,345.8,25.0,68732.2,10,2018,5,2,9,16,0,2018-05-09 16:22:40,2018-05-09 17:14:11,3091.0,0.8586111111111111,43.599999999999966,63.0,72.0,73.37431252021999,10,182.39999999999418,2.5333333333332524,1193.4166666666667,0.6920634920634915,37.92,3
-17.3,397.0,94.0,23.648000000000003,31,24,-33.7,349.3,31.0,68870.9,10,2018,5,2,9,23,0,2018-05-09 23:03:12,2018-05-10 00:12:13,4141.0,1.1502777777777777,47.69999999999999,63.0,57.0,54.769379376962085,7,138.6999999999971,2.433333333333282,349.01666666666665,0.757142857142857,39.07027777777778,3
0.0,391.9,92.0,23.05,30,24,-39.1,348.8,31.0,69018.7,10,2018,5,3,10,12,0,2018-05-10 12:04:33,2018-05-10 13:06:04,3691.0,1.0252777777777777,43.099999999999966,61.0,63.0,59.49607152533189,6,147.8000000000029,2.3460317460317923,712.3333333333334,0.7065573770491798,40.09555555555556,3
-17.1,397.0,96.0,14.710999999999999,32,24,-38.0,363.5,57.0,69110.4,10,2018,5,3,10,16,0,2018-05-10 16:52:44,2018-05-10 17:45:15,3151.0,0.8752777777777778,33.5,39.0,35.0,44.55728340209457,8,91.69999999999709,2.619999999999917,226.66666666666666,0.8589743589743589,40.97083333333334,3
-17.4,397.0,98.0,17.024,30,24,-74.3,363.9,53.0,69221.2,10,2018,5,3,10,22,0,2018-05-10 22:57:22,2018-05-10 23:53:53,3391.0,0.9419444444444445,33.10000000000002,45.0,43.0,47.77351813624299,6,110.80000000000291,2.576744186046579,312.1166666666667,0.7355555555555561,41.912777777777784,3
-17.2,397.0,95.0,11.432,30,24,-54.0,375.8,66.0,69468.3,10,2018,5,4,11,16,0,2018-05-11 16:26:31,2018-05-11 17:12:31,2760.0,0.7666666666666667,21.19999999999999,29.0,32.0,37.826086956521735,6,247.10000000000582,7.721875000000182,992.6333333333333,0.7310344827586203,42.67944444444445,3
-16.8,396.2,98.0,9.752,29,24,-35.5,376.0,72.0,69538.3,10,2018,5,4,11,22,0,2018-05-11 22:23:08,2018-05-11 23:00:39,2251.0,0.6252777777777778,20.19999999999999,26.0,23.0,41.581519324744555,5,70.0,3.0434782608695654,310.6166666666667,0.7769230769230765,43.304722222222225,3
-2.9,349.4,37.0,5.169,33,31,-17.6,340.7,22.0,69690.6,10,2018,5,5,12,13,0,2018-05-12 13:13:49,2018-05-12 15:10:22,6993.0,1.9425,8.699999999999989,15.0,76.0,7.722007722007723,2,152.3000000000029,2.003947368421091,853.1666666666666,0.5799999999999993,45.24722222222223,3
-57.6,393.9,81.0,16.336,30,25,-46.6,354.3,37.0,69867.7,10,2018,5,6,13,7,0,2018-05-13 07:55:56,2018-05-13 08:27:28,1892.0,0.5255555555555556,39.599999999999966,44.0,0.0,83.72093023255815,5,177.09999999999127,inf,1005.5666666666667,0.8999999999999992,45.77277777777778,3
-22.4,381.0,74.0,15.345999999999998,36,24,-24.2,346.6,33.0,69980.1,10,2018,5,6,13,12,0,2018-05-13 12:14:32,2018-05-13 13:57:04,6152.0,1.708888888888889,34.39999999999998,41.0,48.0,23.99219765929779,12,112.40000000000873,2.3416666666668484,227.06666666666666,0.8390243902439019,47.48166666666667,3
-96.1,387.6,66.0,17.57,37,34,-35.7,342.1,18.0,70111.9,10,2018,5,6,13,19,0,2018-05-13 19:22:06,2018-05-13 19:49:07,1621.0,0.4502777777777778,45.5,48.0,56.0,106.60086366440468,3,131.79999999998836,2.353571428571221,325.03333333333336,0.9479166666666666,47.93194444444445,3
-21.4,394.1,87.0,19.387999999999998,32,24,-42.7,352.9,34.0,70180.1,10,2018,5,0,14,12,0,2018-05-14 12:22:54,2018-05-14 13:23:25,3631.0,1.0086111111111111,41.200000000000045,53.0,32.0,52.54750757367116,8,68.20000000001164,2.131250000000364,993.7833333333333,0.7773584905660386,48.940555555555555,3
-57.6,392.0,80.0,5.274,32,27,-56.8,379.2,66.0,70218.5,10,2018,5,0,14,14,0,2018-05-14 14:40:57,2018-05-14 14:54:27,810.0,0.225,12.800000000000011,14.0,21.0,62.22222222222222,5,38.39999999999418,1.8285714285711514,77.53333333333333,0.9142857142857151,49.16555555555556,3
-17.8,396.9,92.0,23.371,34,24,-94.5,358.3,29.0,70322.8,10,2018,5,1,15,6,0,2018-05-15 06:44:04,2018-05-15 07:50:05,3961.0,1.1002777777777777,38.599999999999966,63.0,51.0,57.2582681141126,10,104.30000000000291,2.0450980392157434,949.6166666666667,0.6126984126984122,50.26583333333333,3
-17.3,396.9,96.0,26.84,35,24,-15.5,341.9,25.0,70657.2,10,2018,5,2,16,0,0,2018-05-16 00:08:12,2018-05-16 01:20:14,4322.0,1.2005555555555556,55.0,71.0,67.0,59.13928736695974,11,334.3999999999942,4.991044776119316,978.1166666666667,0.7746478873239436,51.466388888888886,3
-54.2,390.4,78.0,26.15,36,26,-61.7,334.4,5.0,70983.8,10,2018,5,3,17,14,0,2018-05-17 14:32:49,2018-05-17 15:44:51,4322.0,1.2005555555555556,56.0,73.0,91.0,60.805182785747334,10,326.6000000000058,3.589010989011053,2232.5833333333335,0.7671232876712328,52.66694444444444,3
-17.2,397.0,94.0,25.18,34,24,-39.6,347.8,27.0,71093.7,10,2018,5,4,18,6,0,2018-05-18 06:30:54,2018-05-18 07:40:56,4202.0,1.1672222222222222,49.19999999999999,67.0,51.0,57.40123750594955,10,109.89999999999418,2.1549019607841995,886.05,0.734328358208955,53.83416666666666,3
-17.3,396.9,96.0,26.693,39,27,-73.4,350.2,25.0,71246.4,10,2018,5,4,18,14,0,2018-05-18 14:51:01,2018-05-18 16:00:03,4142.0,1.1505555555555556,46.69999999999999,71.0,69.0,61.709319169483344,12,152.6999999999971,2.2130434782608273,430.0833333333333,0.6577464788732392,54.98472222222222,3
-17.2,396.9,96.0,27.726,31,24,-24.6,341.1,23.0,71409.5,10,2018,5,4,18,23,0,2018-05-18 23:15:30,2018-05-19 00:30:32,4502.0,1.2505555555555556,55.799999999999955,73.0,73.0,58.37405597512216,7,163.10000000000582,2.2342465753425453,435.45,0.764383561643835,56.235277777777775,3
-17.0,397.0,97.0,26.738000000000003,32,24,-20.6,343.0,26.0,71610.4,10,2018,5,5,19,16,0,2018-05-19 16:24:53,2018-05-19 17:38:55,4442.0,1.2338888888888888,54.0,71.0,70.0,57.541647906348494,8,200.89999999999418,2.869999999999917,954.35,0.7605633802816901,57.469166666666666,3
-17.3,397.0,96.0,26.221,31,24,-87.8,353.2,26.0,71788.7,10,2018,5,6,20,2,0,2018-05-20 02:21:04,2018-05-20 03:34:06,4382.0,1.2172222222222222,43.80000000000001,70.0,71.0,57.50798722044728,7,178.3000000000029,2.5112676056338437,522.15,0.6257142857142859,58.686388888888885,3
-26.7,393.9,88.0,13.828,30,24,-24.0,359.0,51.0,72294.0,10,2018,5,0,21,14,0,2018-05-21 14:37:25,2018-05-21 16:01:26,5041.0,1.4002777777777777,34.89999999999998,37.0,45.0,26.4233287046221,6,505.3000000000029,11.228888888888953,2103.3166666666666,0.9432432432432426,60.086666666666666,3
-17.0,397.0,94.0,12.069,30,24,-29.2,369.8,62.0,72354.1,10,2018,5,0,21,18,0,2018-05-21 18:44:29,2018-05-21 19:32:31,2882.0,0.8005555555555556,27.19999999999999,32.0,26.0,39.97224149895906,6,60.10000000000582,2.3115384615386856,163.05,0.8499999999999996,60.88722222222222,3
-17.1,397.0,97.0,18.579,30,24,-131.7,370.8,48.0,72487.8,10,2018,5,1,22,0,0,2018-05-22 00:24:50,2018-05-22 01:24:50,3600.0,1.0,26.19999999999999,49.0,46.0,49.0,6,133.6999999999971,2.9065217391303717,292.31666666666666,0.5346938775510202,61.88722222222222,3
-17.2,397.0,98.0,14.661,30,24,-24.9,362.4,60.0,72585.6,10,2018,5,1,22,13,0,2018-05-22 13:09:31,2018-05-22 14:01:32,3121.0,0.8669444444444444,34.60000000000002,38.0,37.0,43.83210509452099,6,97.80000000000291,2.643243243243322,704.6833333333333,0.9105263157894743,62.75416666666666,3
-17.1,397.0,97.0,23.89,30,24,-83.2,356.6,32.0,72745.9,10,2018,5,2,23,6,0,2018-05-23 06:31:34,2018-05-23 07:40:36,4142.0,1.1505555555555556,40.39999999999998,65.0,66.0,56.494447126991794,6,160.29999999998836,2.4287878787877024,990.0333333333333,0.6215384615384612,63.90472222222222,3
-17.3,396.0,95.0,22.708000000000002,35,24,-20.1,348.0,34.0,72905.8,10,2018,5,2,23,14,0,2018-05-23 14:48:59,2018-05-23 15:48:31,3572.0,0.9922222222222222,48.0,61.0,63.0,61.47816349384099,11,159.90000000000873,2.5380952380953765,428.3833333333333,0.7868852459016393,64.89694444444444,3
-17.4,397.0,95.0,20.516,31,24,-55.3,356.1,40.0,73042.7,10,2018,5,3,24,0,0,2018-05-24 00:21:40,2018-05-24 01:24:11,3751.0,1.0419444444444443,40.89999999999998,55.0,55.0,52.78592375366569,7,136.89999999999418,2.489090909090803,513.15,0.7436363636363632,65.93888888888888,3
-32.5,390.0,86.0,15.644,32,24,-29.6,353.8,43.0,73167.3,10,2018,5,3,24,17,0,2018-05-24 17:19:26,2018-05-24 18:39:27,4801.0,1.333611111111111,36.19999999999999,43.0,52.0,32.243282649448034,8,124.60000000000582,2.396153846153958,955.25,0.8418604651162788,67.2725,3
-17.0,397.0,99.0,15.581,29,22,-24.9,361.4,58.0,73377.4,10,2018,5,5,26,6,0,2018-05-26 06:31:34,2018-05-26 07:26:35,3301.0,0.9169444444444445,35.60000000000002,41.0,28.0,44.713723114207816,7,210.09999999999127,7.503571428571116,2152.116666666667,0.8682926829268298,68.18944444444443,3
-17.1,397.2,96.0,21.15,32,24,-24.1,351.2,40.0,73536.8,10,2018,5,5,26,17,0,2018-05-26 17:11:44,2018-05-26 18:16:46,3902.0,1.083888888888889,46.0,56.0,59.0,51.66581240389544,8,159.40000000000873,2.7016949152543854,585.15,0.8214285714285714,69.27333333333333,3
-17.3,397.0,97.0,23.438000000000002,32,24,-94.7,357.7,34.0,73688.9,10,2018,5,6,27,1,0,2018-05-27 01:23:06,2018-05-27 02:31:08,4082.0,1.133888888888889,39.30000000000001,63.0,62.0,55.56099951004409,8,152.09999999999127,2.453225806451472,426.3333333333333,0.623809523809524,70.40722222222222,3
0.0,393.4,95.0,20.724,34,24,-69.1,356.5,39.0,73831.1,10,2018,5,6,27,13,0,2018-05-27 13:12:51,2018-05-27 14:09:53,3422.0,0.9505555555555556,36.89999999999998,56.0,58.0,58.91291642314436,10,142.20000000001164,2.4517241379312353,641.7166666666667,0.658928571428571,71.35777777777777,3
-17.3,397.0,95.0,18.785,35,24,-34.4,355.4,45.0,73948.0,10,2018,5,6,27,18,0,2018-05-27 18:18:58,2018-05-27 19:16:59,3481.0,0.9669444444444445,41.60000000000002,50.0,50.0,51.70927894283252,11,116.89999999999418,2.3379999999998837,249.08333333333334,0.8320000000000004,72.32472222222222,3
-17.1,396.9,95.0,25.209,35,24,-60.4,350.3,28.0,74114.0,10,2018,5,0,28,1,0,2018-05-28 01:02:55,2018-05-28 02:12:26,4171.0,1.158611111111111,46.599999999999966,67.0,67.0,57.82785902661233,11,166.0,2.4776119402985075,345.93333333333334,0.695522388059701,73.48333333333333,3
-58.1,394.4,82.0,12.507,32,27,-29.5,357.5,49.0,74472.0,10,2018,5,1,29,7,0,2018-05-29 07:09:54,2018-05-29 07:34:24,1470.0,0.4083333333333333,36.89999999999998,33.0,46.0,80.81632653061224,5,358.0,7.782608695652174,1737.4666666666667,1.1181818181818175,73.89166666666667,3
-54.0,381.0,65.0,16.491,37,25,-37.6,343.4,19.0,74629.3,10,2018,5,1,29,14,0,2018-05-29 14:13:09,2018-05-29 15:03:10,3001.0,0.8336111111111111,37.60000000000002,46.0,63.0,55.18160613128957,12,157.3000000000029,2.496825396825443,398.75,0.8173913043478266,74.72527777777778,3
-17.2,397.0,93.0,24.208000000000002,30,24,-34.5,351.4,28.0,74739.4,10,2018,5,2,30,7,0,2018-05-30 07:26:41,2018-05-30 08:36:43,4202.0,1.1672222222222222,45.60000000000002,65.0,37.0,55.68776772965255,6,110.09999999999127,2.97567567567544,983.5166666666667,0.7015384615384619,75.8925,3
-23.0,392.0,85.0,21.419,38,29,-81.9,355.3,28.0,74903.9,10,2018,5,2,30,15,0,2018-05-30 15:37:40,2018-05-30 16:23:42,2762.0,0.7672222222222222,36.69999999999999,57.0,65.0,74.29398986241853,9,164.5,2.5307692307692307,420.95,0.6438596491228068,76.65972222222221,3
-17.0,397.0,92.0,7.987,29,24,-36.4,379.8,71.0,74946.7,10,2018,5,2,30,23,0,2018-05-30 23:22:11,2018-05-30 23:59:12,2221.0,0.6169444444444444,17.19999999999999,21.0,14.0,34.03872129671319,5,42.80000000000291,3.057142857143065,418.48333333333335,0.8190476190476185,77.27666666666666,3
-42.7,395.1,88.0,17.391,31,25,-33.3,353.3,41.0,75086.7,10,2018,5,3,31,11,0,2018-05-31 11:35:49,2018-05-31 12:11:20,2131.0,0.5919444444444445,41.80000000000001,47.0,51.0,79.39934303144064,6,140.0,2.7450980392156863,696.6166666666667,0.8893617021276599,77.86861111111111,3
-17.0,396.9,96.0,21.168000000000003,32,24,-26.2,351.4,39.0,75206.3,10,2018,5,3,31,17,0,2018-05-31 17:42:31,2018-05-31 18:43:33,3662.0,1.0172222222222222,45.5,57.0,49.0,56.03495357728017,8,119.60000000000582,2.440816326530731,331.18333333333334,0.7982456140350878,78.88583333333332,3
-17.3,397.0,95.0,28.36,33,24,-29.4,340.2,18.0,75391.5,10,2018,6,4,1,1,0,2018-06-01 01:49:09,2018-06-01 03:04:11,4502.0,1.2505555555555556,56.80000000000001,77.0,78.0,61.5726343847179,9,185.1999999999971,2.374358974358937,425.6,0.7376623376623378,80.13638888888887,3
-17.4,395.9,94.0,22.75,35,24,-32.9,349.3,33.0,75544.4,10,2018,6,4,1,12,0,2018-06-01 12:04:45,2018-06-01 13:20:47,4562.0,1.2672222222222222,46.599999999999966,61.0,62.0,48.13678211310828,11,152.89999999999418,2.4661290322579705,540.5666666666667,0.7639344262295077,81.40361111111109,3
-17.0,395.7,92.0,15.011,36,24,-47.1,362.4,52.0,75630.1,10,2018,6,4,1,16,0,2018-06-01 16:49:51,2018-06-01 17:35:22,2731.0,0.7586111111111111,33.30000000000001,40.0,42.0,52.72793848407177,12,85.70000000001164,2.0404761904764674,209.06666666666666,0.8325000000000002,82.1622222222222,3
-17.1,397.0,93.0,31.085,35,24,-39.5,335.7,8.0,75847.6,10,2018,6,5,2,1,0,2018-06-02 01:52:02,2018-06-02 03:11:34,4772.0,1.3255555555555556,61.30000000000001,85.0,85.0,64.12405699916178,11,217.5,2.5588235294117645,491.1666666666667,0.7211764705882354,83.53777777777775,3
-17.0,396.9,95.0,23.521,33,24,-67.0,353.6,32.0,76146.3,10,2018,6,5,2,15,0,2018-06-02 15:45:22,2018-06-02 16:52:53,4051.0,1.1252777777777778,43.299999999999955,63.0,61.0,55.98617625277709,9,298.6999999999971,4.896721311475362,753.8,0.6873015873015865,84.66305555555553,3
