charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,charge_mode
-57.5,393.6,75.0,18.604,30,22,-38.7,350.6,24.0,67906.1,9,2018,4,0,23,0,0,2018-04-23 00:57:45,2018-04-23 01:49:47,3122.0,0.8672222222222222,43.0,51.0,44.0,58.808456117873156,8,107.10000000000582,2.4340909090910414,249.86666666666667,0.8431372549019608,29.476666666666667,1
-64.8,373.9,52.0,11.856,34,22,-38.0,345.1,19.0,68628.8,9,2018,4,2,25,15,0,2018-04-25 15:33:17,2018-04-25 16:04:49,1892.0,0.5255555555555556,28.799999999999955,33.0,80.0,62.7906976744186,12,224.60000000000582,2.807500000000073,545.3333333333334,0.8727272727272714,30.002222222222223,1
-55.6,358.8,28.0,5.5089999999999995,30,23,-23.4,338.3,13.0,68713.3,9,2018,4,2,25,18,0,2018-04-25 18:45:21,2018-04-25 19:02:22,1021.0,0.2836111111111111,20.5,15.0,39.0,52.88932419196866,7,84.5,2.1666666666666665,160.53333333333333,1.3666666666666667,30.285833333333333,1
-42.6,396.4,81.0,17.48,31,22,-69.5,359.3,35.0,68829.2,9,2018,4,2,25,23,0,2018-04-25 23:52:09,2018-04-26 00:27:40,2131.0,0.5919444444444445,37.099999999999966,46.0,-7.0,77.70999530736742,9,115.89999999999418,-16.557142857142026,289.78333333333336,0.806521739130434,30.877777777777776,1
-5.0,398.6,98.0,9.191,24,23,-4.9,380.0,74.0,68854.9,9,2018,4,3,26,1,0,2018-04-26 01:59:56,2018-04-26 06:31:32,16296.0,4.526666666666666,18.600000000000023,24.0,7.0,5.301914580265096,1,25.69999999999709,3.6714285714281556,92.26666666666667,0.7750000000000009,35.404444444444444,0
-57.8,393.1,76.0,24.518,34,23,-38.3,338.0,9.0,69082.4,9,2018,4,3,26,16,0,2018-04-26 16:24:11,2018-04-26 17:27:43,3812.0,1.058888888888889,55.10000000000002,67.0,89.0,63.27387198321091,11,227.5,2.556179775280899,592.65,0.8223880597014929,36.46333333333333,1
-46.6,378.9,60.0,14.865,32,25,-52.0,349.3,20.0,69211.0,9,2018,4,3,26,22,0,2018-04-26 22:57:50,2018-04-26 23:23:50,1560.0,0.43333333333333335,29.599999999999966,40.0,56.0,92.3076923076923,7,128.60000000000582,2.296428571428675,330.1166666666667,0.7399999999999991,36.89666666666666,1
-9.5,336.9,7.0,1.666,35,22,-29.8,334.7,3.0,69439.1,9,2018,4,4,27,15,0,2018-04-27 15:19:22,2018-04-27 15:48:52,1770.0,0.49166666666666664,2.1999999999999886,4.0,57.0,8.135593220338983,13,228.10000000000582,4.001754385965015,955.5333333333333,0.5499999999999972,37.38833333333333,1
0.0,380.8,68.0,21.554000000000002,30,23,-34.1,340.2,8.0,69439.2,9,2018,4,4,27,16,0,2018-04-27 16:06:22,2018-04-27 17:02:23,3361.0,0.9336111111111111,40.60000000000002,60.0,-1.0,64.26658732520083,7,0.09999999999126885,-0.09999999999126885,17.5,0.6766666666666671,38.32194444444444,1
-57.8,392.2,74.0,13.189,29,23,-7.2,353.2,38.0,69511.7,9,2018,4,4,27,19,0,2018-04-27 19:43:56,2018-04-27 20:40:58,3422.0,0.9505555555555556,39.0,36.0,30.0,37.87258912916423,6,72.5,2.4166666666666665,161.55,1.0833333333333333,39.272499999999994,1
0.0,385.7,77.0,23.265,34,22,-28.3,342.5,14.0,69657.0,9,2018,4,5,28,2,0,2018-04-28 02:07:04,2018-04-28 02:50:05,2581.0,0.7169444444444445,43.19999999999999,63.0,60.0,87.87291747384734,12,145.3000000000029,2.4216666666667153,326.1,0.6857142857142855,39.98944444444444,1
-17.1,398.5,89.0,15.408,29,23,-26.2,362.9,49.0,69763.4,9,2018,4,5,28,9,0,2018-04-28 09:37:13,2018-04-28 11:13:16,5763.0,1.6008333333333333,35.60000000000002,40.0,28.0,24.986985944820407,6,106.39999999999418,3.799999999999792,407.1333333333333,0.8900000000000006,41.59027777777777,1
-57.6,393.8,82.0,10.443,34,24,-16.2,359.8,55.0,69882.8,9,2018,4,5,28,15,0,2018-04-28 15:45:50,2018-04-28 16:12:51,1621.0,0.4502777777777778,34.0,27.0,34.0,59.96298581122764,10,119.40000000000873,3.5117647058826096,272.56666666666666,1.2592592592592593,42.04055555555555,1
-26.7,388.1,82.0,11.458,31,23,-25.5,359.2,51.0,69947.8,9,2018,4,5,28,17,0,2018-04-28 17:48:52,2018-04-28 18:59:24,4232.0,1.1755555555555555,28.900000000000034,31.0,31.0,26.370510396975426,8,65.0,2.096774193548387,96.01666666666667,0.9322580645161301,43.216111111111104,1
-5.2,384.4,81.0,21.855,31,28,-5.8,340.6,19.0,70095.4,9,2018,4,6,29,2,0,2018-04-29 02:17:18,2018-04-29 13:04:31,38833.0,10.786944444444444,43.799999999999955,62.0,63.0,5.7476888213632735,3,147.59999999999127,2.3428571428570044,437.9,0.7064516129032251,54.00305555555555,0
-22.5,395.9,88.0,29.383000000000003,36,23,-28.3,335.9,8.0,70278.5,9,2018,4,6,29,18,0,2018-04-29 18:32:08,2018-04-29 19:37:10,3902.0,1.083888888888889,60.0,80.0,73.0,73.80830343413633,13,183.10000000000582,2.5082191780822716,327.6166666666667,0.75,55.086944444444434,1
-4.9,398.5,99.0,21.224,30,27,-5.5,353.3,42.0,70405.0,9,2018,4,6,29,23,0,2018-04-29 23:50:15,2018-04-30 10:20:28,37813.0,10.50361111111111,45.19999999999999,57.0,46.0,5.426705101420147,3,126.5,2.75,253.08333333333334,0.7929824561403507,65.59055555555554,0
-58.5,381.7,61.0,19.904,37,23,-42.3,337.7,6.0,70639.4,9,2018,4,0,30,23,0,2018-04-30 23:32:42,2018-05-01 00:30:43,3481.0,0.9669444444444445,44.0,55.0,93.0,56.88020683711577,14,234.39999999999418,2.520430107526819,792.2333333333333,0.8,66.55749999999999,1
-5.2,395.7,92.0,11.639000000000001,30,28,-5.3,371.8,61.0,70641.2,9,2018,5,1,1,0,0,2018-05-01 00:39:43,2018-05-01 06:24:50,20707.0,5.751944444444445,23.899999999999977,31.0,0.0,5.389481817742792,2,1.8000000000029104,inf,9.0,0.7709677419354831,72.30944444444444,0
-57.8,393.8,75.0,24.482,37,23,-11.5,335.5,10.0,70862.7,9,2018,5,1,1,15,0,2018-05-01 15:19:55,2018-05-01 16:23:26,3811.0,1.0586111111111112,58.30000000000001,65.0,82.0,61.40120703227499,14,221.5,2.701219512195122,535.0833333333334,0.896923076923077,73.36805555555554,1
-96.4,367.9,34.0,6.895,34,29,-51.6,346.9,14.0,71013.4,9,2018,5,1,1,23,0,2018-05-01 23:38:46,2018-05-01 23:50:46,720.0,0.2,21.0,20.0,61.0,100.0,5,150.6999999999971,2.470491803278641,435.3333333333333,1.05,73.56805555555555,1
0.0,388.4,77.0,18.921,31,22,-23.8,350.6,26.0,71035.9,9,2018,5,2,2,0,0,2018-05-02 00:43:48,2018-05-02 01:20:48,2220.0,0.6166666666666667,37.799999999999955,51.0,8.0,82.7027027027027,9,22.5,2.8125,53.03333333333333,0.7411764705882344,74.1847222222222,1
-5.2,397.1,93.0,8.4,25,24,-4.9,379.4,71.0,71052.9,9,2018,5,2,2,2,0,2018-05-02 02:16:49,2018-05-02 06:26:24,14975.0,4.159722222222222,17.700000000000045,22.0,6.0,5.28881469115192,1,17.0,2.8333333333333335,56.016666666666666,0.8045454545454566,78.34444444444443,0
-65.0,385.0,61.0,18.482,34,23,-33.1,341.1,9.0,71270.7,9,2018,5,2,2,15,0,2018-05-02 15:06:47,2018-05-02 15:54:48,2881.0,0.8002777777777778,43.89999999999998,52.0,84.0,64.97743838944811,11,217.8000000000029,2.5928571428571776,520.3833333333333,0.8442307692307688,79.14472222222221,1
-42.7,396.7,78.0,9.626,30,26,-13.8,366.6,52.0,71460.6,9,2018,5,2,2,23,0,2018-05-02 23:18:28,2018-05-02 23:41:28,1380.0,0.38333333333333336,30.099999999999966,26.0,9.0,67.82608695652173,4,189.90000000000873,21.10000000000097,443.6666666666667,1.1576923076923065,79.52805555555555,1
-5.0,398.6,93.0,9.461,27,24,-5.0,379.5,68.0,71491.3,9,2018,5,3,3,0,0,2018-05-03 00:54:59,2018-05-03 05:34:35,16776.0,4.66,19.100000000000023,25.0,10.0,5.364806866952789,3,30.69999999999709,3.069999999999709,73.51666666666667,0.7640000000000009,84.18805555555555,0
0.0,380.4,71.0,13.739,32,26,-6.4,349.6,34.0,71661.2,9,2018,5,3,3,14,0,2018-05-03 14:14:29,2018-05-03 14:38:59,1470.0,0.4083333333333333,30.799999999999955,37.0,59.0,90.61224489795919,6,169.89999999999418,2.8796610169490537,519.9,0.8324324324324313,84.59638888888888,1
-17.1,398.0,92.0,15.392999999999999,31,23,-46.8,365.4,51.0,71714.0,9,2018,5,3,3,16,0,2018-05-03 16:26:02,2018-05-03 17:20:33,3271.0,0.9086111111111111,32.60000000000002,41.0,20.0,45.123815346988685,8,52.80000000000291,2.6400000000001453,107.05,0.7951219512195128,85.505,1
-5.0,398.6,99.0,3.035,26,25,-4.8,393.5,91.0,71715.7,9,2018,5,4,4,1,0,2018-05-04 01:21:08,2018-05-04 02:52:10,5462.0,1.5172222222222222,5.100000000000023,8.0,1.0,5.272793848407177,1,1.6999999999970896,1.6999999999970896,480.5833333333333,0.6375000000000028,87.02222222222221,0
-95.7,366.6,32.0,8.158,34,29,-32.1,338.4,9.0,71931.9,9,2018,5,4,4,15,0,2018-05-04 15:02:01,2018-05-04 15:16:31,870.0,0.24166666666666667,28.200000000000045,23.0,90.0,95.17241379310344,5,216.1999999999971,2.40222222222219,729.85,1.2260869565217412,87.26388888888887,1
-57.6,394.3,77.0,0.73,28,28,-49.1,388.8,75.0,71965.8,9,2018,5,4,4,17,0,2018-05-04 17:06:34,2018-05-04 17:08:34,120.0,0.03333333333333333,5.5,2.0,-43.0,60.0,0,33.90000000000873,-0.7883720930234589,110.05,2.75,87.2972222222222,1
-26.7,378.4,63.0,7.874,34,23,-23.1,356.4,41.0,72049.1,9,2018,5,4,4,20,0,2018-05-04 20:40:43,2018-05-04 21:31:14,3031.0,0.8419444444444445,22.0,22.0,36.0,26.129990102276476,11,83.30000000000291,2.31388888888897,212.15,1.0,88.13916666666665,1
-95.8,381.7,52.0,14.51,34,27,-48.1,344.5,12.0,72145.8,9,2018,5,5,5,0,0,2018-05-05 00:36:47,2018-05-05 00:59:19,1352.0,0.37555555555555553,37.19999999999999,40.0,51.0,106.50887573964498,7,96.69999999999709,1.8960784313724919,185.55,0.9299999999999997,88.5147222222222,1
-22.8,397.3,85.0,5.968,29,22,-57.6,389.4,70.0,72205.8,9,2018,5,5,5,2,0,2018-05-05 02:59:51,2018-05-05 03:22:21,1350.0,0.375,7.900000000000034,15.0,-18.0,40.0,7,60.0,-3.3333333333333335,120.53333333333333,0.526666666666669,88.8897222222222,1
-5.1,397.3,93.0,4.875,24,23,-4.9,387.3,80.0,72221.4,9,2018,5,5,5,3,0,2018-05-05 03:52:51,2018-05-05 06:18:54,8763.0,2.4341666666666666,10.0,13.0,5.0,5.340636768230058,1,15.599999999991269,3.119999999998254,30.5,0.7692307692307693,91.32388888888887,0
-55.6,382.1,59.0,10.052,30,25,-48.2,356.7,31.0,72380.7,9,2018,5,5,5,13,0,2018-05-05 13:46:08,2018-05-05 14:14:38,1710.0,0.475,25.400000000000034,28.0,62.0,58.94736842105264,5,159.3000000000029,2.5693548387097245,447.23333333333335,0.9071428571428584,91.79888888888887,1
-96.3,388.4,57.0,12.823,30,24,-47.7,352.8,22.0,72484.8,9,2018,5,5,5,18,0,2018-05-05 18:25:13,2018-05-05 18:51:14,1561.0,0.4336111111111111,35.599999999999966,35.0,37.0,80.71748878923766,6,104.10000000000582,2.8135135135136706,250.58333333333334,1.0171428571428562,92.23249999999997,1
-5.0,398.6,94.0,15.892000000000001,28,26,-5.2,365.2,52.0,72500.5,9,2018,5,5,5,19,0,2018-05-05 19:36:15,2018-05-06 03:27:55,28300.0,7.861111111111111,33.400000000000034,42.0,5.0,5.342756183745584,2,15.69999999999709,3.139999999999418,45.016666666666666,0.7952380952380961,100.09361111111109,0
-5.0,398.5,99.0,21.448,28,23,-5.1,353.0,40.0,72645.4,9,2018,5,6,6,14,0,2018-05-06 14:03:58,2018-05-07 00:39:11,38113.0,10.586944444444445,45.5,59.0,54.0,5.572901634612862,5,144.89999999999418,2.6833333333332257,636.05,0.7711864406779662,110.68055555555553,0
-57.6,386.3,67.0,15.645,32,26,-40.5,350.3,24.0,72850.5,9,2018,5,0,7,17,0,2018-05-07 17:51:48,2018-05-07 18:17:48,1560.0,0.43333333333333335,36.0,43.0,75.0,99.23076923076923,6,205.10000000000582,2.7346666666667443,1032.6166666666666,0.8372093023255814,111.11388888888887,1
-57.6,393.4,77.0,8.624,30,26,-64.8,371.6,54.0,72884.0,9,2018,5,0,7,19,0,2018-05-07 19:28:19,2018-05-07 19:49:20,1261.0,0.3502777777777778,21.799999999999955,23.0,13.0,65.66217287866772,4,33.5,2.576923076923077,70.51666666666667,0.9478260869565197,111.46416666666664,1
0.0,382.9,73.0,15.388,32,24,-29.6,352.1,31.0,72988.0,9,2018,5,1,8,0,0,2018-05-08 00:13:25,2018-05-08 00:41:56,1711.0,0.4752777777777778,30.799999999999955,42.0,46.0,88.36937463471654,8,104.0,2.260869565217391,264.0833333333333,0.7333333333333323,111.93944444444442,1
-5.0,391.7,86.0,9.34,26,23,-5.3,370.7,61.0,73021.0,9,2018,5,1,8,1,0,2018-05-08 01:50:27,2018-05-08 06:28:03,16656.0,4.626666666666667,21.0,25.0,12.0,5.403458213256484,3,33.0,2.75,68.51666666666667,0.84,116.56611111111108,0
-57.6,393.5,74.0,24.142,32,23,-61.9,343.0,8.0,73218.7,9,2018,5,1,8,16,0,2018-05-08 16:01:43,2018-05-08 17:03:45,3722.0,1.0338888888888889,50.5,66.0,78.0,63.83664696399785,9,197.6999999999971,2.534615384615347,573.6666666666666,0.7651515151515151,117.59999999999997,1
-57.9,391.9,71.0,17.379,34,26,-33.2,350.8,24.0,73563.9,9,2018,5,2,9,14,0,2018-05-09 14:43:43,2018-05-09 15:15:13,1890.0,0.525,41.099999999999966,47.0,50.0,89.52380952380952,8,345.1999999999971,6.903999999999942,1299.9666666666667,0.8744680851063823,118.12499999999997,1
-57.9,394.1,73.0,14.552999999999999,31,22,-37.8,355.6,34.0,73659.7,9,2018,5,2,9,18,0,2018-05-09 18:26:48,2018-05-09 19:03:48,2220.0,0.6166666666666667,38.5,39.0,37.0,63.24324324324324,9,95.80000000000291,2.589189189189268,191.58333333333334,0.9871794871794872,118.74166666666663,1
-57.9,363.9,38.0,3.2289999999999996,28,26,-18.6,351.1,30.0,73782.7,9,2018,5,3,10,0,0,2018-05-10 00:24:24,2018-05-10 00:33:55,571.0,0.15861111111111112,12.799999999999955,8.0,45.0,50.43782837127846,2,123.0,2.7333333333333334,315.1,1.5999999999999943,118.91694444444441,1
0.0,387.1,77.0,3.16,26,25,-23.8,381.2,68.0,73797.9,9,2018,5,3,10,1,0,2018-05-10 01:45:26,2018-05-10 02:02:56,1050.0,0.2916666666666667,5.900000000000034,9.0,-30.0,30.857142857142854,1,15.19999999999709,-0.5066666666665697,71.51666666666667,0.6555555555555593,119.20861111111108,1
-60.4,388.9,65.0,21.836,34,23,-38.3,339.4,5.0,74032.4,9,2018,5,3,10,15,0,2018-05-10 15:29:09,2018-05-10 16:25:40,3391.0,0.9419444444444445,49.5,60.0,72.0,63.698024181657324,11,234.5,3.2569444444444446,806.2166666666667,0.825,120.15055555555553,1
-17.0,398.5,86.0,21.581999999999997,30,22,-58.4,357.8,28.0,74115.6,9,2018,5,4,11,3,0,2018-05-11 03:41:33,2018-05-11 04:55:05,4412.0,1.2255555555555555,40.69999999999999,58.0,37.0,47.32547597461469,8,83.20000000001164,2.248648648648963,675.8833333333333,0.7017241379310343,121.37611111111109,1
0.0,395.0,96.0,13.710999999999999,29,23,-26.6,365.2,60.0,74204.9,9,2018,5,4,11,10,0,2018-05-11 10:21:20,2018-05-11 11:44:51,5011.0,1.3919444444444444,29.80000000000001,36.0,26.0,25.8631011774097,6,89.29999999998836,3.4346153846149368,326.25,0.8277777777777781,122.76805555555553,1
-57.9,393.7,78.0,26.599,35,24,-21.5,331.3,5.0,74441.6,9,2018,5,4,11,23,0,2018-05-11 23:34:25,2018-05-12 00:19:57,2732.0,0.7588888888888888,62.39999999999998,73.0,91.0,96.19326500732065,11,236.70000000001164,2.601098901099029,709.5666666666667,0.8547945205479449,123.52694444444442,1
-5.0,394.4,93.0,9.117,25,23,-5.0,374.4,69.0,74471.1,9,2018,5,5,12,2,0,2018-05-12 02:05:14,2018-05-12 06:35:19,16205.0,4.501388888888889,20.0,24.0,9.0,5.33168775069423,2,29.5,3.2777777777777777,105.28333333333333,0.8333333333333334,128.0283333333333,0
-124.8,365.7,25.0,7.59,36,31,-50.5,333.5,3.0,74700.4,9,2018,5,5,12,17,0,2018-05-12 17:43:45,2018-05-12 17:54:15,630.0,0.175,32.19999999999999,22.0,90.0,125.71428571428572,5,229.29999999998836,2.5477777777776485,668.4333333333333,1.4636363636363632,128.20333333333332,1
0.0,380.9,71.0,17.087,35,27,-46.5,353.2,25.0,74700.4,9,2018,5,5,12,17,0,2018-05-12 17:57:45,2018-05-12 18:27:15,1770.0,0.49166666666666664,27.69999999999999,46.0,0.0,93.55932203389831,8,0.0,,3.5,0.602173913043478,128.695,1
-58.0,392.5,75.0,23.131,35,25,-24.5,338.1,14.0,74847.1,9,2018,5,6,13,0,0,2018-05-13 00:20:52,2018-05-13 01:00:54,2402.0,0.6672222222222223,54.39999999999998,61.0,57.0,91.42381348875936,10,146.70000000001164,2.57368421052652,353.6166666666667,0.8918032786885243,129.36222222222221,1
-5.1,398.6,99.0,4.635,27,25,-4.7,390.2,88.0,74866.0,9,2018,5,6,13,4,0,2018-05-13 04:09:31,2018-05-13 06:26:35,8224.0,2.2844444444444445,8.400000000000034,11.0,-13.0,4.815175097276264,2,18.89999999999418,-1.4538461538457061,188.61666666666667,0.7636363636363668,131.64666666666665,0
0.0,377.0,65.0,14.770999999999999,38,31,-36.9,349.8,25.0,75057.3,9,2018,5,6,13,16,0,2018-05-13 16:18:01,2018-05-13 16:42:01,1440.0,0.4,27.19999999999999,40.0,74.0,100.0,7,191.3000000000029,2.5851351351351743,591.4333333333333,0.6799999999999997,132.04666666666665,1
-62.0,365.6,38.0,8.777999999999999,32,23,-52.1,344.5,13.0,75171.6,9,2018,5,6,13,20,0,2018-05-13 20:41:36,2018-05-13 21:05:36,1440.0,0.4,21.100000000000023,25.0,52.0,62.5,9,114.30000000000291,2.198076923076979,239.58333333333334,0.8440000000000009,132.44666666666666,1
-32.6,396.9,84.0,29.104,33,23,-29.4,335.1,4.0,75244.4,9,2018,5,6,13,22,0,2018-05-13 22:50:38,2018-05-13 23:46:40,3362.0,0.9338888888888889,61.799999999999955,80.0,34.0,85.66329565734682,10,72.79999999998836,2.141176470587893,105.03333333333333,0.7724999999999994,133.38055555555556,1
0.0,390.7,83.0,6.8420000000000005,30,27,-17.5,375.4,66.0,75295.1,9,2018,5,0,14,1,0,2018-05-14 01:28:12,2018-05-14 01:46:13,1081.0,0.30027777777777775,15.300000000000011,17.0,18.0,56.61424606845514,3,50.70000000001164,2.8166666666673135,101.53333333333333,0.9000000000000007,133.68083333333334,1
-5.0,398.5,98.0,7.742999999999999,29,28,-4.3,383.1,78.0,75313.5,9,2018,5,0,14,2,0,2018-05-14 02:26:43,2018-05-14 06:15:18,13715.0,3.8097222222222222,15.399999999999977,20.0,5.0,5.249726576740795,1,18.39999999999418,3.6799999999988358,40.5,0.7699999999999989,137.49055555555557,0
-17.3,398.2,91.0,23.589000000000002,36,23,-29.0,350.3,28.0,75483.4,9,2018,5,0,14,14,0,2018-05-14 14:05:41,2018-05-14 15:04:43,3542.0,0.9838888888888889,47.89999999999998,63.0,70.0,64.03162055335969,13,169.89999999999418,2.427142857142774,470.3833333333333,0.76031746031746,138.47444444444446,1
-26.5,393.8,93.0,4.689,30,23,-24.8,381.7,80.0,75525.2,9,2018,5,0,14,19,0,2018-05-14 19:28:38,2018-05-14 19:57:38,1740.0,0.48333333333333334,12.100000000000023,13.0,11.0,26.896551724137932,7,41.80000000000291,3.8000000000002645,263.9166666666667,0.9307692307692326,138.95777777777778,1
-95.9,391.2,74.0,6.936,31,28,-57.3,365.4,56.0,75625.7,9,2018,5,1,15,0,0,2018-05-15 00:06:12,2018-05-15 00:17:43,691.0,0.19194444444444445,25.80000000000001,18.0,37.0,93.77713458755427,3,100.5,2.7162162162162162,248.56666666666666,1.433333333333334,139.1497222222222,1
-5.1,385.4,86.0,9.32,31,29,-5.1,362.9,61.0,75665.7,9,2018,5,1,15,1,0,2018-05-15 01:51:15,2018-05-15 06:29:20,16685.0,4.634722222222222,22.5,25.0,13.0,5.394066526820498,2,40.0,3.076923076923077,93.53333333333333,0.9,143.78444444444443,0
-96.4,390.4,71.0,16.671,36,32,-34.6,347.2,26.0,75801.9,9,2018,5,1,15,14,0,2018-05-15 14:09:56,2018-05-15 14:37:56,1680.0,0.4666666666666667,43.19999999999999,45.0,60.0,96.42857142857143,4,136.1999999999971,2.2699999999999516,460.6,0.9599999999999997,144.2511111111111,1
-16.8,371.4,63.0,10.674000000000001,36,22,-25.2,350.0,32.0,75891.1,9,2018,5,1,15,17,0,2018-05-15 17:06:59,2018-05-15 18:21:30,4471.0,1.2419444444444445,21.399999999999977,31.0,39.0,24.960858868262132,14,89.20000000001164,2.2871794871797855,149.05,0.6903225806451606,145.49305555555554,1
-57.6,393.3,82.0,7.16,30,27,-54.2,376.2,63.0,75891.2,9,2018,5,1,15,18,0,2018-05-15 18:24:00,2018-05-15 18:41:30,1050.0,0.2916666666666667,17.100000000000023,19.0,0.0,65.14285714285714,3,0.09999999999126885,inf,2.5,0.9000000000000012,145.7847222222222,1
-5.1,397.9,99.0,11.302,31,28,-5.2,375.8,71.0,76045.2,9,2018,5,2,16,0,0,2018-05-16 00:54:39,2018-05-16 06:30:15,20136.0,5.593333333333334,22.099999999999966,28.0,11.0,5.00595947556615,3,154.0,14.0,373.15,0.789285714285713,151.37805555555553,0
0.0,356.1,40.0,6.047999999999999,37,30,-63.1,351.9,23.0,76198.9,9,2018,5,2,16,15,0,2018-05-16 15:11:55,2018-05-16 15:28:25,990.0,0.275,4.2000000000000455,17.0,76.0,61.81818181818181,7,153.6999999999971,2.0223684210525934,521.6666666666666,0.24705882352941444,151.65305555555554,1
-57.6,393.2,76.0,25.433000000000003,35,23,-33.5,336.3,6.0,76279.4,9,2018,5,2,16,18,0,2018-05-16 18:02:59,2018-05-16 19:10:00,4021.0,1.1169444444444445,56.89999999999998,70.0,34.0,62.67097736881372,12,80.5,2.3676470588235294,154.56666666666666,0.8128571428571425,152.76999999999998,1
