charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,charge_mode
-80.9,389.3,74.0,14.376,32,27,-33.3,350.3,39.0,68907.6,5,2018,5,1,1,16,0,2018-05-01 16:14:11,2018-05-01 16:42:12,1681.0,0.46694444444444444,39.0,35.0,53.0,74.95538370017847,5,146.70000000001164,2.7679245283021063,587.2333333333333,1.1142857142857143,60.496111111111105,1
-0.1,392.0,92.0,7.629,29,26,-34.2,379.3,75.0,68907.6,5,2018,5,1,1,16,0,2018-05-01 16:52:42,2018-05-01 17:17:12,1470.0,0.4083333333333333,12.699999999999989,17.0,-1.0,41.63265306122449,3,0.0,-0.0,10.5,0.7470588235294111,60.90444444444444,1
-5.0,397.5,99.0,18.295,34,30,-15.6,360.5,58.0,68992.8,5,2018,5,1,1,20,0,2018-05-01 20:35:43,2018-05-02 00:33:48,14285.0,3.9680555555555554,37.0,41.0,34.0,10.332516625831293,4,85.19999999999709,2.5058823529410907,198.51666666666668,0.9024390243902439,64.87249999999999,0
-23.2,397.1,91.0,10.85,31,24,-35.5,373.6,66.0,69085.4,5,2018,5,2,2,11,0,2018-05-02 11:32:42,2018-05-02 12:07:42,2100.0,0.5833333333333334,23.5,25.0,33.0,42.857142857142854,7,92.59999999999127,2.8060606060603415,658.9,0.94,65.45583333333332,1
-80.4,374.4,60.0,8.793,32,28,-54.7,352.1,38.0,69247.4,5,2018,5,2,2,18,0,2018-05-02 18:14:49,2018-05-02 18:31:51,1022.0,0.2838888888888889,22.299999999999955,22.0,53.0,77.49510763209393,4,162.0,3.056603773584906,367.1166666666667,1.0136363636363617,65.73972222222221,1
-5.1,397.3,99.0,30.378,34,29,-16.7,341.3,29.0,69329.6,5,2018,5,2,2,22,0,2018-05-02 22:07:43,2018-05-03 04:06:20,21517.0,5.976944444444444,56.0,70.0,31.0,11.711669842450156,5,82.20000000001164,2.651612903226182,215.86666666666667,0.8,71.71666666666665,0
-22.8,397.0,90.0,23.313000000000002,33,23,-34.0,349.5,35.0,69507.4,5,2018,5,3,3,16,0,2018-05-03 16:18:44,2018-05-03 17:18:16,3572.0,0.9922222222222222,47.5,55.0,64.0,55.431131019036954,10,177.79999999998836,2.778124999999818,732.4,0.8636363636363636,72.70888888888888,1
-2.2,350.9,43.0,6.2860000000000005,36,33,-34.0,343.0,27.0,69672.3,5,2018,5,4,4,12,0,2018-05-04 12:20:45,2018-05-04 12:31:45,660.0,0.18333333333333332,7.899999999999977,16.0,63.0,87.27272727272728,3,164.90000000000873,2.617460317460456,1142.4833333333333,0.4937499999999986,72.89222222222222,1
-17.8,353.0,46.0,1.3869999999999998,34,32,-57.6,357.4,43.0,69672.0,5,2018,5,4,4,12,0,2018-05-04 12:51:10,2018-05-04 12:54:40,210.0,0.058333333333333334,-4.399999999999977,3.0,0.0,51.42857142857143,2,-0.3000000000029104,-inf,19.416666666666668,-1.466666666666659,72.95055555555555,1
-81.0,377.3,61.0,6.193,34,32,-31.8,355.1,46.0,69672.0,5,2018,5,4,4,13,0,2018-05-04 13:13:40,2018-05-04 13:28:41,901.0,0.25027777777777777,22.19999999999999,15.0,0.0,59.93340732519423,2,0.0,,19.0,1.4799999999999993,73.20083333333334,1
-22.8,397.0,93.0,13.395999999999999,33,27,-0.1,364.6,61.0,69672.0,5,2018,5,4,4,13,0,2018-05-04 13:30:41,2018-05-04 14:14:12,2611.0,0.7252777777777778,32.39999999999998,32.0,0.0,44.12102642665645,6,0.0,,2.0,1.0124999999999993,73.92611111111111,1
-5.1,397.3,99.0,34.211,34,25,-17.3,331.8,18.0,69870.6,5,2018,5,4,4,22,0,2018-05-04 22:56:09,2018-05-05 05:43:17,24428.0,6.785555555555556,65.5,81.0,75.0,11.937121336171606,9,198.60000000000582,2.6480000000000774,521.95,0.808641975308642,80.71166666666667,0
-22.6,396.9,92.0,18.312,30,24,-30.2,356.7,48.0,70005.9,5,2018,5,5,5,11,0,2018-05-05 11:25:29,2018-05-05 13:06:01,6032.0,1.6755555555555555,40.19999999999999,44.0,51.0,26.259946949602124,6,135.29999999998836,2.65294117647036,342.2,0.9136363636363634,82.38722222222223,1
-5.0,397.3,99.0,28.513,35,24,-16.1,344.5,33.0,70179.3,5,2018,5,5,5,20,0,2018-05-05 20:26:36,2018-05-06 02:18:44,21128.0,5.868888888888889,52.80000000000001,66.0,59.0,11.245740249905339,11,173.40000000000873,2.9389830508476056,440.5833333333333,0.8000000000000002,88.25611111111112,0
-5.2,397.3,99.0,35.839,31,26,-17.8,322.9,11.0,70418.4,5,2018,5,6,6,20,0,2018-05-06 20:25:51,2018-05-07 03:24:29,25118.0,6.977222222222222,74.40000000000003,88.0,88.0,12.612469145632614,5,239.09999999999127,2.7170454545453553,1087.1166666666666,0.8454545454545458,95.23333333333335,0
0.0,376.5,73.0,12.392000000000001,28,23,-29.7,352.4,43.0,70576.1,5,2018,5,0,7,18,0,2018-05-07 18:51:14,2018-05-07 19:53:46,3752.0,1.0422222222222222,24.100000000000023,30.0,56.0,28.784648187633262,5,157.70000000001164,2.8160714285716364,926.75,0.8033333333333341,96.27555555555557,1
-5.0,397.4,99.0,26.695,33,28,-16.6,348.0,36.0,70670.6,5,2018,5,0,7,23,0,2018-05-07 23:45:12,2018-05-08 05:07:18,19326.0,5.368333333333333,49.39999999999998,63.0,37.0,11.73548587395219,5,94.5,2.554054054054054,231.43333333333334,0.7841269841269838,101.64388888888891,0
-67.4,367.3,50.0,6.422999999999999,33,27,-33.6,348.9,34.0,70867.9,5,2018,5,1,8,19,0,2018-05-08 19:36:48,2018-05-08 19:52:48,960.0,0.26666666666666666,18.400000000000034,16.0,65.0,60.0,6,197.29999999998836,3.0353846153844364,869.5,1.1500000000000021,101.91055555555558,1
-23.4,396.9,87.0,25.986,34,24,-67.4,350.0,25.0,71155.3,5,2018,5,2,9,12,0,2018-05-09 12:47:23,2018-05-09 13:49:54,3751.0,1.0419444444444443,46.89999999999998,62.0,25.0,59.50413223140497,10,287.40000000000873,11.496000000000349,1014.5833333333334,0.7564516129032255,102.95250000000001,1
0.0,394.8,92.0,34.129,34,29,-12.9,316.1,7.0,71371.6,5,2018,5,2,9,23,0,2018-05-09 23:52:32,2018-05-10 05:43:10,21038.0,5.8438888888888885,78.69999999999999,85.0,80.0,14.545108850651204,5,216.3000000000029,2.7037500000000363,602.6333333333333,0.9258823529411764,108.7963888888889,0
-51.8,388.5,74.0,22.125,36,26,-21.5,337.9,20.0,71579.6,5,2018,5,3,10,12,0,2018-05-10 12:33:48,2018-05-10 13:20:18,2790.0,0.775,50.60000000000002,54.0,72.0,69.6774193548387,10,208.0,2.888888888888889,410.6333333333333,0.9370370370370374,109.5713888888889,1
-22.5,396.9,89.0,6.478,29,26,-16.9,381.7,74.0,71579.6,5,2018,5,3,10,13,0,2018-05-10 13:22:48,2018-05-10 13:51:19,1711.0,0.4752777777777778,15.199999999999989,15.0,0.0,31.56049094097019,3,0.0,,2.5,1.0133333333333325,110.04666666666668,1
-80.6,376.4,63.0,6.769,34,30,-36.0,353.7,46.0,71714.3,5,2018,5,3,10,19,0,2018-05-10 19:14:26,2018-05-10 19:27:56,810.0,0.225,22.69999999999999,17.0,43.0,75.55555555555556,4,134.6999999999971,3.132558139534816,323.1166666666667,1.335294117647058,110.27166666666668,1
-23.0,397.0,92.0,23.891,32,24,-88.1,356.9,35.0,71999.7,5,2018,5,4,11,15,0,2018-05-11 15:36:45,2018-05-11 16:37:45,3660.0,1.0166666666666666,40.10000000000002,57.0,28.0,56.06557377049181,8,285.3999999999942,10.192857142856935,1208.8166666666666,0.703508771929825,111.28833333333334,1
-26.6,366.9,58.0,7.787000000000001,32,24,-25.6,350.6,38.0,72343.7,5,2018,5,5,12,13,0,2018-05-12 13:09:23,2018-05-12 13:59:55,3032.0,0.8422222222222222,16.299999999999955,20.0,54.0,23.7467018469657,8,344.0,6.37037037037037,1231.6333333333334,0.8149999999999977,112.13055555555556,1
-57.6,391.8,80.0,9.024,30,26,-59.2,370.8,58.0,72343.8,5,2018,5,5,12,14,0,2018-05-12 14:02:55,2018-05-12 14:24:55,1320.0,0.36666666666666664,21.0,22.0,0.0,60.00000000000001,4,0.10000000000582077,inf,3.0,0.9545454545454546,112.49722222222222,1
-80.4,382.6,65.0,8.357999999999999,32,28,-33.2,353.7,45.0,72444.2,5,2018,5,5,12,19,0,2018-05-12 19:23:31,2018-05-12 19:40:01,990.0,0.275,28.900000000000034,20.0,35.0,72.72727272727272,4,100.39999999999418,2.8685714285712622,264.0833333333333,1.4450000000000016,113.00555555555556,1
-5.1,397.4,99.0,34.954,34,24,-4.8,327.1,14.0,72581.6,5,2018,5,6,13,0,0,2018-05-13 00:54:31,2018-05-13 07:47:40,24789.0,6.885833333333333,70.29999999999995,85.0,51.0,12.344184920730969,10,137.40000000000873,2.6941176470589947,314.5,0.8270588235294112,119.8913888888889,0
-5.1,397.5,99.0,32.754,34,29,-17.2,335.0,20.0,72880.6,5,2018,5,6,13,22,0,2018-05-13 22:45:09,2018-05-14 05:12:47,23258.0,6.460555555555556,62.5,79.0,79.0,12.228050563247054,5,299.0,3.7848101265822787,897.4833333333333,0.7911392405063291,126.35194444444446,0
-0.1,393.0,100.0,4.021,34,24,-26.2,387.0,83.0,72930.2,5,2018,5,0,14,6,0,2018-05-14 06:44:39,2018-05-14 07:10:39,1560.0,0.43333333333333335,6.0,17.0,16.0,39.230769230769226,10,49.59999999999127,3.0999999999994543,91.86666666666666,0.35294117647058826,126.7852777777778,1
-5.0,397.3,99.0,23.776999999999997,35,24,-14.9,350.9,47.0,73230.1,5,2018,5,0,14,23,0,2018-05-14 23:06:54,2018-05-15 04:10:30,18216.0,5.06,46.400000000000034,52.0,53.0,10.276679841897234,11,299.90000000000873,5.658490566037901,956.25,0.8923076923076929,131.8452777777778,0
-16.0,349.3,33.0,3.57,36,23,-23.9,339.1,24.0,73425.1,5,2018,5,1,15,16,0,2018-05-15 16:07:03,2018-05-15 16:36:33,1770.0,0.49166666666666664,10.199999999999989,9.0,75.0,18.305084745762713,13,195.0,2.6,716.55,1.133333333333332,132.33694444444447,1
-57.1,392.4,81.0,19.305,30,23,-22.2,349.1,33.0,73425.2,5,2018,5,1,15,16,0,2018-05-15 16:43:03,2018-05-15 17:35:35,3152.0,0.8755555555555555,43.299999999999955,48.0,0.0,54.82233502538071,7,0.09999999999126885,inf,6.5,0.9020833333333323,133.21250000000003,1
-5.1,397.2,99.0,32.165,34,24,-2.3,333.5,23.0,73570.4,5,2018,5,1,15,23,0,2018-05-15 23:12:12,2018-05-16 05:46:49,23677.0,6.576944444444444,63.69999999999999,76.0,58.0,11.555518013261816,10,145.1999999999971,2.5034482758620187,336.6166666666667,0.838157894736842,139.78944444444448,0
-23.2,397.0,91.0,34.678000000000004,34,27,-46.2,315.8,6.0,73814.3,5,2018,5,2,16,15,0,2018-05-16 15:05:47,2018-05-16 16:42:50,5823.0,1.6175,81.19999999999999,85.0,93.0,52.55023183925812,7,243.90000000000873,2.622580645161384,558.9666666666667,0.9552941176470587,141.4069444444445,1
-45.3,394.5,80.0,25.938000000000002,30,24,-39.5,338.6,17.0,73984.0,5,2018,5,5,19,9,0,2018-05-19 09:34:36,2018-05-19 10:27:38,3182.0,0.8838888888888888,55.89999999999998,63.0,74.0,71.27592708988058,6,169.6999999999971,2.2932432432432037,3891.766666666667,0.8873015873015869,142.29083333333338,1
-45.4,394.9,81.0,24.171,33,24,-27.9,341.3,24.0,74140.5,5,2018,5,5,19,16,0,2018-05-19 16:29:45,2018-05-19 17:19:16,2971.0,0.8252777777777778,53.599999999999966,57.0,56.0,69.06765398855605,9,156.5,2.794642857142857,362.1166666666667,0.9403508771929818,143.11611111111117,1
-5.0,397.5,97.0,35.62,34,24,-17.7,325.4,9.0,74338.8,5,2018,5,5,19,23,0,2018-05-19 23:37:54,2018-05-20 06:30:02,24728.0,6.868888888888889,72.10000000000002,88.0,72.0,12.811387900355871,10,198.3000000000029,2.7541666666667073,378.6333333333333,0.8193181818181821,149.98500000000004,0
-23.0,397.0,90.0,26.7,34,24,-88.5,352.1,27.0,74532.5,5,2018,5,6,20,13,0,2018-05-20 13:29:28,2018-05-20 14:35:28,3960.0,1.1,44.89999999999998,63.0,70.0,57.272727272727266,10,193.6999999999971,2.7671428571428156,419.43333333333334,0.7126984126984124,151.08500000000004,1
-5.0,397.4,95.0,31.129,32,27,-17.7,339.3,19.0,74703.1,5,2018,5,6,20,21,0,2018-05-20 21:55:04,2018-05-21 03:54:41,21577.0,5.993611111111111,58.099999999999966,76.0,71.0,12.680168698150808,5,170.60000000000582,2.4028169014085328,439.6,0.7644736842105259,157.07861111111114,0
-0.1,386.5,79.0,20.305999999999997,34,24,-37.2,346.9,30.0,74887.8,5,2018,5,0,21,12,0,2018-05-21 12:06:38,2018-05-21 12:48:09,2491.0,0.6919444444444445,39.60000000000002,49.0,65.0,70.81493376154155,10,184.6999999999971,2.8415384615384167,491.95,0.8081632653061229,157.77055555555557,1
-59.3,383.9,70.0,18.035999999999998,31,24,-48.3,344.8,25.0,75035.3,5,2018,5,0,21,17,0,2018-05-21 17:07:14,2018-05-21 17:53:15,2761.0,0.7669444444444444,39.099999999999966,45.0,54.0,58.67439333574792,7,147.5,2.7314814814814814,259.0833333333333,0.8688888888888882,158.53750000000002,1
-5.0,397.3,99.0,32.602,34,24,-13.5,334.1,19.0,75176.4,5,2018,5,0,21,22,0,2018-05-21 22:43:21,2018-05-22 05:01:59,22718.0,6.310555555555555,63.19999999999999,80.0,51.0,12.677172286292809,10,141.09999999999127,2.7666666666664956,290.1,0.7899999999999998,164.8480555555556,0
-22.6,396.9,91.0,13.171,29,24,-32.7,365.6,60.0,75295.1,5,2018,5,1,22,11,0,2018-05-22 11:37:21,2018-05-22 12:43:22,3961.0,1.1002777777777777,31.299999999999955,31.0,0.0,28.174703357737947,5,0.10000000000582077,inf,2.5,1.0096774193548372,165.99000000000004,1
0.0,369.9,70.0,7.287999999999999,29,26,-30.5,355.1,52.0,75420.8,5,2018,5,1,22,18,0,2018-05-22 18:30:25,2018-05-22 19:09:56,2371.0,0.6586111111111111,14.799999999999955,18.0,39.0,27.33024040489245,3,125.69999999999709,3.2230769230768486,347.05,0.8222222222222197,166.64861111111114,1
-5.1,397.3,99.0,28.733,33,28,-16.9,344.3,33.0,75511.4,5,2018,5,1,22,22,0,2018-05-22 22:37:30,2018-05-23 04:15:07,20257.0,5.626944444444445,53.0,66.0,37.0,11.72927876783334,5,90.59999999999127,2.4486486486484127,207.56666666666666,0.803030303030303,172.27555555555557,0
-32.6,358.0,45.0,12.042,34,23,-30.1,332.8,14.0,75762.5,5,2018,5,2,23,15,0,2018-05-23 15:01:48,2018-05-23 16:07:48,3960.0,1.1,25.19999999999999,31.0,85.0,28.18181818181818,11,251.10000000000582,2.954117647058892,646.6833333333333,0.8129032258064512,173.37555555555556,1
-32.6,366.3,55.0,4.231,28,26,-32.6,356.7,45.0,75762.5,5,2018,5,2,23,16,0,2018-05-23 16:11:19,2018-05-23 16:32:50,1291.0,0.3586111111111111,9.600000000000023,10.0,0.0,27.885360185902403,2,0.0,,3.5166666666666666,0.9600000000000023,173.73416666666668,1
-29.3,372.6,62.0,2.803,29,28,-32.6,365.0,56.0,75762.5,5,2018,5,2,23,16,0,2018-05-23 16:36:20,2018-05-23 16:50:50,870.0,0.24166666666666667,7.600000000000023,6.0,-1.0,24.82758620689655,1,0.0,-0.0,3.5,1.2666666666666704,173.97583333333336,1
-32.6,383.3,74.0,4.762,27,23,-29.3,372.2,63.0,75762.5,5,2018,5,2,23,16,0,2018-05-23 16:54:50,2018-05-23 17:21:21,1591.0,0.4419444444444444,11.100000000000023,11.0,-1.0,24.890006285355124,4,0.0,-0.0,4.0,1.0090909090909113,174.4177777777778,1
-32.6,387.5,79.0,2.093,26,25,-32.6,381.8,74.0,75762.5,5,2018,5,2,23,17,0,2018-05-23 17:24:51,2018-05-23 17:34:51,600.0,0.16666666666666666,5.699999999999989,5.0,0.0,30.0,1,0.0,,3.5,1.1399999999999977,174.58444444444444,1
-23.6,397.1,91.0,5.1770000000000005,27,26,-32.6,386.5,79.0,75762.5,5,2018,5,2,23,17,0,2018-05-23 17:38:21,2018-05-23 18:08:21,1800.0,0.5,10.600000000000023,12.0,0.0,24.0,1,0.0,,3.5,0.8833333333333352,175.08444444444444,1
-5.0,397.3,99.0,26.962,35,24,-16.1,347.0,38.0,75908.1,5,2018,5,2,23,23,0,2018-05-23 23:46:28,2018-05-24 05:08:05,19297.0,5.360277777777778,50.30000000000001,61.0,53.0,11.380007255013732,11,145.60000000000582,2.7471698113208647,338.1166666666667,0.8245901639344264,180.44472222222223,0
-57.9,393.9,80.0,15.824000000000002,32,24,-74.1,358.5,42.0,76071.1,5,2018,5,3,24,13,0,2018-05-24 13:19:37,2018-05-24 13:52:07,1950.0,0.5416666666666666,35.39999999999998,38.0,57.0,70.15384615384616,8,163.0,2.8596491228070176,491.53333333333336,0.9315789473684205,180.98638888888888,1
-5.2,397.3,98.0,33.441,35,24,-12.2,332.5,31.0,76243.6,5,2018,5,3,24,23,0,2018-05-24 23:23:08,2018-05-25 05:50:16,23228.0,6.452222222222222,64.80000000000001,67.0,49.0,10.384019287067334,11,172.5,3.520408163265306,571.0166666666667,0.9671641791044778,187.4386111111111,0
-5.0,397.4,99.0,23.164,30,26,-16.9,352.1,50.0,76591.6,5,2018,5,4,25,23,0,2018-05-25 23:14:25,2018-05-26 03:55:01,16836.0,4.676666666666667,45.299999999999955,49.0,48.0,10.477548111190305,4,348.0,7.25,1044.15,0.9244897959183664,192.11527777777778,0
-22.9,397.2,90.0,29.232,35,24,-54.0,340.2,20.0,76801.5,5,2018,5,5,26,16,0,2018-05-26 16:01:21,2018-05-26 17:12:22,4261.0,1.1836111111111112,57.0,70.0,79.0,59.141046702651956,11,209.89999999999418,2.656962025316382,726.3333333333334,0.8142857142857143,193.29888888888888,1
-5.0,397.3,98.0,35.126,34,24,-17.7,328.0,16.0,77007.5,5,2018,5,6,27,0,0,2018-05-27 00:10:01,2018-05-27 07:01:39,24698.0,6.860555555555556,69.30000000000001,82.0,74.0,11.952384808486517,10,206.0,2.7837837837837838,417.65,0.8451219512195123,200.15944444444443,0
-5.1,397.3,99.0,6.882000000000001,30,29,-14.7,386.3,84.0,77039.5,5,2018,5,6,27,21,0,2018-05-27 21:19:51,2018-05-27 23:07:54,6483.0,1.8008333333333333,11.0,15.0,14.0,8.329477093937992,1,32.0,2.2857142857142856,858.2,0.7333333333333333,201.96027777777778,0
-5.2,397.3,98.0,34.885999999999996,36,24,-0.5,327.0,19.0,77434.5,5,2018,5,0,28,23,0,2018-05-28 23:19:49,2018-05-29 06:10:57,24668.0,6.852222222222222,70.30000000000001,79.0,80.0,11.529106534781903,12,395.0,4.9375,1451.9166666666667,0.8898734177215192,208.8125,0
-25.5,394.6,87.0,8.99,34,25,-72.6,379.4,66.0,77527.1,5,2018,5,1,29,10,0,2018-05-29 10:25:26,2018-05-29 10:48:58,1412.0,0.39222222222222225,15.200000000000045,21.0,32.0,53.54107648725212,9,92.60000000000582,2.893750000000182,254.48333333333332,0.723809523809526,209.20472222222222,1
0.0,394.3,99.0,6.455,28,26,-14.9,382.5,87.0,77560.6,5,2018,5,1,29,12,0,2018-05-29 12:04:58,2018-05-29 13:14:00,4142.0,1.1505555555555556,11.800000000000011,12.0,0.0,10.4297440849831,2,33.5,inf,76.0,0.9833333333333343,210.35527777777776,0
-57.5,394.4,84.0,14.818,35,25,-21.7,353.0,48.0,77699.1,5,2018,5,1,29,17,0,2018-05-29 17:36:05,2018-05-29 18:07:36,1891.0,0.5252777777777777,41.39999999999998,36.0,51.0,68.53516657852988,10,138.5,2.715686274509804,262.0833333333333,1.1499999999999995,210.88055555555553,1
-5.0,397.4,99.0,30.296999999999997,35,24,-13.1,339.8,27.0,77854.2,5,2018,5,1,29,23,0,2018-05-29 23:23:43,2018-05-30 05:29:20,21937.0,6.0936111111111115,57.599999999999966,72.0,57.0,11.815653918038016,11,155.09999999999127,2.7210526315787944,316.1166666666667,0.7999999999999995,216.97416666666663,0
-23.3,397.0,90.0,33.318000000000005,37,24,-87.4,328.9,10.0,78103.8,5,2018,5,2,30,15,0,2018-05-30 15:51:02,2018-05-30 17:07:34,4592.0,1.2755555555555556,68.10000000000002,80.0,89.0,62.717770034843205,13,249.60000000000582,2.804494382022537,621.7,0.8512500000000003,218.24972222222218,1
-5.1,397.3,99.0,26.686,34,24,-16.5,347.4,40.0,78259.3,5,2018,5,2,30,22,0,2018-05-30 22:50:11,2018-05-31 04:17:17,19626.0,5.451666666666667,49.900000000000034,59.0,50.0,10.822378477529806,10,155.5,3.11,342.6166666666667,0.8457627118644073,223.70138888888883,0
