charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,charge_mode
-7.6,399.1,100.0,23.185,18,12,-7.8,359.9,29.2,81052.4,2,2017,11,0,6,20,0,2017-11-06 20:26:32,2017-11-07 04:30:55,29063.0,8.073055555555555,39.200000000000045,70.8,70.8,8.769913635894437,6,134.09999999999127,1.8940677966100463,521.6,0.5536723163841815,44.263888888888886,0
-7.7,394.5,100.0,21.325,22,17,-7.8,362.3,34.0,81187.6,2,2017,11,1,7,13,0,2017-11-07 13:54:38,2017-11-07 21:19:18,26680.0,7.411111111111111,32.19999999999999,66.0,66.0,8.905547226386807,5,135.20000000001164,2.0484848484850247,563.7166666666667,0.4878787878787877,51.675,0
-7.7,397.7,100.0,17.045,15,10,-7.6,366.3,47.2,81294.0,2,2017,11,2,8,19,0,2017-11-08 19:47:44,2017-11-09 01:43:07,21323.0,5.923055555555556,31.399999999999977,52.8,52.8,8.914317872719597,5,106.39999999999418,2.015151515151405,1348.4333333333334,0.5946969696969693,57.598055555555554,0
-14.2,397.2,100.0,19.073,25,15,-38.4,368.3,40.8,81420.7,2,2017,11,3,9,13,0,2017-11-09 13:38:18,2017-11-09 14:54:08,4550.0,1.2638888888888888,28.899999999999977,59.2,59.2,46.839560439560444,10,126.69999999999709,2.1402027027026533,715.1833333333333,0.48817567567567527,58.86194444444444,1
-7.7,398.6,100.0,15.842,20,14,-7.7,367.0,51.2,81510.0,2,2017,11,3,9,20,0,2017-11-09 20:46:43,2017-11-10 02:16:42,19799.0,5.499722222222222,31.600000000000023,48.8,48.8,8.873175412899641,6,89.30000000000291,1.829918032786945,352.5833333333333,0.6475409836065579,64.36166666666666,0
-14.6,397.5,100.0,16.378,22,14,-23.8,369.4,49.2,81609.5,2,2017,11,4,10,11,0,2017-11-10 11:38:26,2017-11-10 12:43:06,3880.0,1.0777777777777777,28.100000000000023,50.8,50.8,47.134020618556704,8,99.5,1.9586614173228347,561.7333333333333,0.5531496062992131,65.43944444444445,1
-7.7,398.8,100.0,18.191,16,9,-7.7,366.3,43.6,81707.7,2,2017,11,4,10,19,0,2017-11-10 19:29:20,2017-11-11 01:48:39,22759.0,6.321944444444444,32.5,56.4,56.4,8.921305857023595,7,98.19999999999709,1.741134751772998,406.23333333333335,0.5762411347517731,71.76138888888889,0
-7.7,398.3,100.0,12.190999999999999,12,7,-7.7,366.6,62.4,81767.6,2,2017,11,5,11,5,0,2017-11-11 05:34:10,2017-11-11 09:48:11,15241.0,4.233611111111111,31.69999999999999,37.6,37.6,8.881307000852962,5,59.90000000000873,1.5930851063832108,225.51666666666668,0.8430851063829784,75.995,0
-39.4,396.8,100.0,14.106,17,10,-30.3,369.8,55.6,81844.1,2,2017,11,0,13,10,0,2017-11-13 10:20:22,2017-11-13 11:16:52,3390.0,0.9416666666666667,27.0,44.4,44.4,47.150442477876105,7,76.5,1.722972972972973,2912.1833333333334,0.6081081081081081,76.93666666666667,1
-7.4,400.1,100.0,22.899,20,11,-7.7,359.8,29.2,81976.3,2,2017,11,0,13,16,0,2017-11-13 16:52:55,2017-11-14 00:51:14,28699.0,7.9719444444444445,40.30000000000001,70.8,70.8,8.881145684518623,9,132.1999999999971,1.867231638418038,336.05,0.5692090395480228,84.90861111111111,0
-40.4,383.4,90.0,13.857000000000001,17,9,-23.0,369.3,46.4,82067.4,2,2017,11,1,14,13,0,2017-11-14 13:04:22,2017-11-14 13:58:42,3260.0,0.9055555555555556,14.099999999999966,43.6,53.6,48.147239263803684,8,91.09999999999127,1.6996268656714788,733.1333333333333,0.32339449541284326,85.81416666666667,1
-7.7,399.0,100.0,19.961,17,8,-7.6,364.0,38.0,82161.2,2,2017,11,1,14,17,0,2017-11-14 17:32:23,2017-11-15 00:28:46,24983.0,6.939722222222223,35.0,62.0,52.0,8.934075171116358,9,93.80000000000291,1.8038461538462098,213.68333333333334,0.5645161290322581,92.7538888888889,0
-14.9,387.6,100.0,23.171999999999997,22,11,-22.9,362.1,26.8,82284.0,2,2017,11,2,15,11,0,2017-11-15 11:45:07,2017-11-15 13:16:47,5500.0,1.5277777777777777,25.5,73.2,73.2,47.91272727272728,11,122.80000000000291,1.6775956284153402,676.35,0.3483606557377049,94.28166666666667,1
-7.7,397.6,100.0,17.829,16,6,-7.7,365.7,45.6,82377.6,2,2017,11,2,15,18,0,2017-11-15 18:45:59,2017-11-16 00:57:58,22319.0,6.199722222222222,31.900000000000034,54.4,54.4,8.774586675030243,10,93.60000000000582,1.7205882352942248,329.2,0.5863970588235301,100.48138888888889,0
-13.0,399.0,100.0,12.21,13,6,-22.9,370.6,62.4,82443.3,2,2017,11,3,16,8,0,2017-11-16 08:43:51,2017-11-16 09:31:21,2850.0,0.7916666666666666,28.399999999999977,37.6,37.6,47.49473684210527,7,65.69999999999709,1.7473404255318374,465.8833333333333,0.7553191489361696,101.27305555555556,1
-7.7,398.1,100.0,23.296,16,7,-7.5,361.6,28.0,82585.6,2,2017,11,3,16,16,0,2017-11-16 16:33:12,2017-11-17 00:39:53,29201.0,8.11138888888889,36.5,72.0,72.0,8.876408342180062,9,142.3000000000029,1.9763888888889294,421.85,0.5069444444444444,109.38444444444445,0
-3.3,396.1,100.0,22.958000000000002,21,12,-38.7,364.4,28.8,82716.5,2,2017,11,4,17,11,0,2017-11-17 11:30:06,2017-11-17 13:02:36,5550.0,1.5416666666666667,31.700000000000045,71.2,71.2,46.18378378378378,9,130.89999999999418,1.8384831460673339,650.2166666666667,0.4452247191011242,110.92611111111113,1
-41.0,381.0,73.6,14.027999999999999,18,9,-39.6,364.3,29.2,82848.5,2,2017,11,4,17,20,0,2017-11-17 20:26:02,2017-11-17 21:20:12,3250.0,0.9027777777777778,16.69999999999999,44.39999999999999,70.8,49.18153846153845,9,132.0,1.864406779661017,443.43333333333334,0.37612612612612595,111.8288888888889,1
-7.7,398.6,100.0,21.267,16,4,-7.7,362.3,34.0,82916.6,2,2017,11,4,17,23,0,2017-11-17 23:26:37,2017-11-18 06:50:37,26640.0,7.4,36.30000000000001,66.0,39.599999999999994,8.91891891891892,12,68.10000000000582,1.719696969697117,126.41666666666667,0.5500000000000002,119.2288888888889,0
-4.7,397.6,100.0,22.061,20,11,-23.3,365.7,31.2,83040.4,2,2017,11,5,18,14,0,2017-11-18 14:26:07,2017-11-18 15:52:47,5200.0,1.4444444444444444,31.900000000000034,68.8,68.8,47.63076923076923,9,123.79999999998836,1.7994186046509937,455.5,0.4636627906976749,120.67333333333335,1
-3.5,395.9,100.0,20.073,20,10,-38.6,369.4,37.6,83599.9,2,2017,11,1,21,12,0,2017-11-21 12:32:46,2017-11-21 13:53:26,4840.0,1.3444444444444446,26.5,62.4,62.4,46.413223140495866,10,107.19999999999709,1.7179487179486714,620.6166666666667,0.42467948717948717,122.0177777777778,1
-7.6,399.5,100.0,18.329,15,8,-7.7,365.2,43.2,83708.1,2,2017,11,1,21,19,0,2017-11-21 19:43:05,2017-11-22 02:05:34,22949.0,6.374722222222222,34.30000000000001,56.8,56.8,8.910192165235957,7,108.20000000001164,1.9049295774649937,349.65,0.60387323943662,128.3925,0
-39.9,381.4,83.2,18.639,21,12,-31.3,359.8,24.0,83853.5,2,2017,11,2,22,13,0,2017-11-22 13:31:46,2017-11-22 14:45:06,4400.0,1.2222222222222223,21.599999999999966,59.2,76.0,48.43636363636364,9,145.39999999999418,1.9131578947367656,686.2,0.36486486486486425,129.61472222222224,1
-7.6,399.2,100.0,18.756,18,9,-7.7,365.7,42.4,83921.2,2,2017,11,2,22,17,0,2017-11-22 17:56:34,2017-11-23 00:27:35,23461.0,6.516944444444444,33.5,57.6,40.800000000000004,8.83849793273944,9,67.69999999999709,1.6593137254901247,191.46666666666667,0.5815972222222222,136.1316666666667,0
-14.2,397.1,100.0,20.118,18,8,-26.6,366.4,37.2,84022.3,2,2017,11,3,23,10,0,2017-11-23 10:36:09,2017-11-23 11:57:19,4870.0,1.3527777777777779,30.700000000000045,62.8,62.8,46.42299794661191,10,101.10000000000582,1.609872611465061,608.5666666666667,0.4888535031847141,137.48444444444448,1
-7.7,397.7,100.0,20.208,17,8,-7.6,363.6,37.2,84135.5,2,2017,11,3,23,17,0,2017-11-23 17:00:01,2017-11-24 00:01:50,25309.0,7.030277777777778,34.099999999999966,62.8,62.8,8.93279070686317,9,113.19999999999709,1.8025477707005906,302.7,0.5429936305732479,144.51472222222225,0
-2.5,395.2,100.0,21.984,19,8,-22.9,364.9,32.0,84255.3,2,2017,11,4,24,11,0,2017-11-24 11:32:42,2017-11-24 13:00:52,5290.0,1.4694444444444446,30.30000000000001,68.0,68.0,46.27599243856332,11,119.80000000000291,1.7617647058823958,690.8666666666667,0.44558823529411784,145.98416666666668,1
-40.5,381.5,82.0,13.174000000000001,21,12,-23.0,367.8,40.4,84368.5,2,2017,11,4,24,18,0,2017-11-24 18:15:47,2017-11-24 19:07:37,3110.0,0.8638888888888889,13.699999999999989,41.6,59.6,48.154340836012864,9,113.19999999999709,1.8993288590603539,314.9166666666667,0.3293269230769228,146.84805555555556,1
-7.6,399.3,100.0,20.209,19,7,-7.7,363.6,37.2,84449.7,2,2017,11,4,24,21,0,2017-11-24 21:19:29,2017-11-25 04:21:18,25309.0,7.030277777777778,35.69999999999999,62.8,44.8,8.93279070686317,12,81.19999999999709,1.8124999999999352,131.86666666666667,0.5684713375796177,153.87833333333333,0
-7.6,394.8,100.0,0.08199999999999999,7,2,-7.6,378.3,100.0,84449.7,2,2017,11,5,25,8,0,2017-11-25 08:05:52,2017-11-25 08:07:32,100.0,0.027777777777777776,16.5,0.0,0.0,0.0,5,0.0,,224.56666666666666,inf,153.9061111111111,0
-40.0,381.5,84.4,14.717,20,13,-29.7,367.6,38.0,84575.8,2,2017,11,5,25,14,0,2017-11-25 14:36:26,2017-11-25 15:34:26,3480.0,0.9666666666666667,13.899999999999977,46.400000000000006,62.0,48.00000000000001,7,126.10000000000582,2.0338709677420295,388.9,0.2995689655172408,154.87277777777777,1
-7.6,399.5,100.0,22.195,17,7,-7.6,361.3,31.6,84675.3,2,2017,11,5,25,19,0,2017-11-25 19:43:41,2017-11-26 03:27:11,27810.0,7.725,38.19999999999999,68.4,52.800000000000004,8.854368932038836,10,99.5,1.8844696969696968,249.25,0.5584795321637425,162.59777777777776,0
-300.0,0.0,0.0,23.066999999999997,21,11,-23.3,364.3,28.4,84802.0,2,2017,11,6,26,12,0,2017-11-26 12:53:35,2017-11-26 14:26:35,5580.0,1.55,-364.3,-28.4,71.6,-18.32258064516129,10,126.69999999999709,1.7695530726256579,566.4,12.827464788732396,164.14777777777778,1
-7.6,396.1,100.0,13.286,15,5,-7.6,368.5,59.2,84875.1,2,2017,11,6,26,18,0,2017-11-26 18:48:01,2017-11-26 23:24:31,16590.0,4.608333333333333,27.600000000000023,40.8,-59.2,8.853526220614828,10,73.10000000000582,-1.2347972972973955,261.43333333333334,0.6764705882352947,168.7561111111111,0
-40.0,383.1,85.2,10.775,13,6,-30.5,370.0,51.2,84958.1,2,2017,11,0,27,10,0,2017-11-27 10:37:06,2017-11-27 11:19:26,2540.0,0.7055555555555556,13.100000000000023,34.0,48.8,48.188976377952756,7,83.0,1.7008196721311477,672.5833333333334,0.3852941176470595,169.46166666666664,1
-39.8,382.8,90.0,16.212,20,12,-36.2,367.1,38.8,85047.2,2,2017,11,0,27,16,0,2017-11-27 16:11:49,2017-11-27 17:15:49,3840.0,1.0666666666666667,15.699999999999989,51.2,46.400000000000006,48.0,8,89.09999999999127,1.9202586206894667,292.3833333333333,0.3066406249999998,170.5283333333333,1
-7.6,398.3,100.0,21.759,16,6,-7.6,361.6,33.6,85149.8,2,2017,11,0,27,21,0,2017-11-27 21:19:54,2017-11-28 04:54:23,27269.0,7.574722222222222,36.69999999999999,66.4,56.4,8.765998019729363,10,102.60000000000582,1.819148936170316,244.08333333333334,0.5527108433734937,178.10305555555553,0
-15.9,396.5,100.0,7.553999999999999,12,7,-26.0,374.8,76.4,85197.6,2,2017,11,1,28,9,0,2017-11-28 09:27:56,2017-11-28 09:57:16,1760.0,0.4888888888888889,21.69999999999999,23.599999999999994,23.599999999999994,48.27272727272726,5,47.80000000000291,2.025423728813683,273.55,0.9194915254237286,178.5919444444444,1
-7.6,397.7,100.0,23.625999999999998,14,4,-7.6,358.6,26.4,85336.4,2,2017,11,1,28,16,0,2017-11-28 16:54:43,2017-11-29 01:08:36,29633.0,8.231388888888889,39.099999999999966,73.6,73.6,8.941382917693112,10,138.79999999998836,1.8858695652172333,417.45,0.5312499999999996,186.8233333333333,0
-7.6,397.2,100.0,19.854,8,2,-7.7,363.6,38.8,85435.7,2,2017,11,2,29,19,0,2017-11-29 19:59:03,2017-11-30 02:53:33,24870.0,6.908333333333333,33.599999999999966,61.2,61.2,8.858866103739446,6,99.30000000000291,1.6225490196078907,1130.45,0.5490196078431366,193.73166666666663,0
-4.0,399.0,100.0,20.363,16,5,-23.1,369.2,37.2,85534.8,2,2017,11,3,30,12,0,2017-11-30 12:07:51,2017-11-30 13:29:41,4910.0,1.363888888888889,29.80000000000001,62.8,62.8,46.044806517311606,11,99.10000000000582,1.5780254777070992,554.3,0.4745222929936308,195.0955555555555,1
-24.3,401.0,100.0,18.646,19,10,-30.1,368.1,42.0,86214.2,2,2017,12,6,3,13,0,2017-12-03 13:13:00,2017-12-03 14:26:20,4400.0,1.2222222222222223,32.89999999999998,58.0,58.0,47.45454545454545,9,107.69999999999709,1.8568965517240879,715.1,0.5672413793103445,196.31777777777774,1
-7.5,399.5,100.0,22.734,15,3,-7.7,360.0,29.2,86339.9,2,2017,12,6,3,20,0,2017-12-03 20:25:46,2017-12-04 04:20:59,28513.0,7.920277777777778,39.5,70.8,70.8,8.93908041945779,12,125.69999999999709,1.7754237288135182,359.43333333333334,0.557909604519774,204.23805555555552,0
-0.6,393.3,100.0,22.939,17,6,-34.5,363.5,29.2,86451.6,2,2017,12,0,4,11,0,2017-12-04 11:13:09,2017-12-04 13:03:49,6640.0,1.8444444444444446,29.80000000000001,70.8,70.8,38.3855421686747,11,111.70000000001164,1.5776836158193734,412.1666666666667,0.42090395480226006,206.08249999999995,1
-7.7,396.6,100.0,20.355,14,3,-7.6,362.8,36.0,86567.0,2,2017,12,0,4,17,0,2017-12-04 17:36:21,2017-12-05 00:41:20,25499.0,7.083055555555555,33.80000000000001,64.0,64.0,9.035648456802228,11,115.39999999999418,1.803124999999909,272.53333333333336,0.5281250000000002,213.1655555555555,0
-40.1,385.7,96.0,14.18,16,8,-38.9,371.4,51.2,86655.6,2,2017,12,1,5,15,0,2017-12-05 15:51:16,2017-12-05 16:46:46,3330.0,0.925,14.300000000000011,44.8,48.8,48.43243243243243,8,88.60000000000582,1.8155737704919226,909.9333333333333,0.3191964285714288,214.0905555555555,1
-7.6,397.4,100.0,22.404,15,4,-7.7,360.8,31.2,86762.4,2,2017,12,1,5,20,0,2017-12-05 20:45:37,2017-12-06 04:33:46,28089.0,7.8025,36.599999999999966,68.8,64.8,8.817686638897788,11,106.79999999998836,1.6481481481479685,238.85,0.531976744186046,221.89305555555552,0
-14.4,399.9,100.0,23.041999999999998,22,11,-31.0,363.4,28.4,86889.1,2,2017,12,2,6,12,0,2017-12-06 12:32:33,2017-12-06 14:05:43,5590.0,1.5527777777777778,36.5,71.6,71.6,46.11091234347048,11,126.70000000001164,1.769553072625861,478.78333333333336,0.5097765363128492,223.4458333333333,1
-7.7,397.0,100.0,17.24,16,6,-7.7,366.3,46.4,86988.3,2,2017,12,2,6,18,0,2017-12-06 18:46:50,2017-12-07 00:46:29,21579.0,5.994166666666667,30.69999999999999,53.6,53.6,8.942026970665925,10,99.19999999999709,1.850746268656662,281.1166666666667,0.5727611940298505,229.43999999999997,0
-40.2,381.2,66.4,2.7769999999999997,9,5,-30.8,369.2,58.0,87063.0,2,2017,12,3,7,10,0,2017-12-07 10:31:26,2017-12-07 10:42:26,660.0,0.18333333333333332,12.0,8.400000000000006,42.0,45.818181818181856,4,74.69999999999709,1.7785714285713592,584.95,1.4285714285714277,229.6233333333333,1
-14.3,396.3,100.0,10.888,14,7,-39.0,375.6,66.4,87063.4,2,2017,12,3,7,10,0,2017-12-07 10:53:31,2017-12-07 11:37:01,2610.0,0.725,20.69999999999999,33.599999999999994,0.0,46.34482758620689,7,0.39999999999417923,inf,11.083333333333334,0.6160714285714284,230.3483333333333,1
-40.0,381.7,80.0,12.572000000000001,17,9,-22.8,367.8,40.4,87175.6,2,2017,12,3,7,17,0,2017-12-07 17:29:22,2017-12-07 18:18:42,2960.0,0.8222222222222222,13.899999999999977,39.6,59.6,48.16216216216217,8,112.20000000001164,1.882550335570665,352.35,0.35101010101010044,231.17055555555552,1
-7.7,398.4,100.0,20.034000000000002,15,3,-7.7,363.9,37.6,87252.5,2,2017,12,3,7,20,0,2017-12-07 20:45:42,2017-12-08 03:43:51,25089.0,6.969166666666666,34.5,62.4,42.4,8.953724739925864,12,76.89999999999418,1.8136792452828816,147.0,0.5528846153846154,238.1397222222222,0
-40.5,383.0,90.4,20.253,20,12,-26.0,362.2,26.4,87396.4,2,2017,12,4,8,16,0,2017-12-08 16:57:08,2017-12-08 18:16:48,4780.0,1.3277777777777777,20.80000000000001,64.0,73.6,48.20083682008369,8,143.89999999999418,1.955163043478182,793.2833333333333,0.3250000000000002,239.46749999999997,1
-7.7,398.1,100.0,20.559,16,4,-7.6,363.0,37.2,87480.0,2,2017,12,4,8,21,0,2017-12-08 21:33:13,2017-12-09 04:42:13,25740.0,7.15,35.10000000000002,62.8,53.2,8.783216783216782,12,83.60000000000582,1.5714285714286809,196.41666666666666,0.5589171974522297,246.61749999999998,0
-13.9,398.8,100.0,6.66,21,17,-39.2,381.2,80.4,87616.3,2,2017,12,5,9,14,0,2017-12-09 14:25:27,2017-12-09 14:54:27,1740.0,0.48333333333333334,17.600000000000023,19.599999999999994,19.599999999999994,40.551724137931025,4,136.3000000000029,6.954081632653212,583.2333333333333,0.8979591836734708,247.1008333333333,1
-13.8,397.9,100.0,22.163,20,9,-38.9,365.8,31.2,87850.5,2,2017,12,6,10,12,0,2017-12-10 12:28:32,2017-12-10 13:57:42,5350.0,1.4861111111111112,32.099999999999966,68.8,68.8,46.29532710280373,11,234.1999999999971,3.4040697674418183,1294.0833333333333,0.46656976744185996,248.5869444444444,1
-7.5,397.4,100.0,18.805999999999997,14,4,-7.7,365.0,41.6,87945.6,2,2017,12,6,10,18,0,2017-12-10 18:53:44,2017-12-11 01:26:24,23560.0,6.544444444444444,32.39999999999998,58.4,58.4,8.923599320882852,10,95.10000000000582,1.6284246575343462,296.03333333333336,0.5547945205479449,255.13138888888886,0
-14.1,390.7,100.0,15.585999999999999,12,3,-38.9,372.3,51.2,88020.6,2,2017,12,0,11,10,0,2017-12-11 10:38:17,2017-12-11 11:39:17,3660.0,1.0166666666666666,18.399999999999977,48.8,48.8,48.0,9,75.0,1.5368852459016393,551.8833333333333,0.3770491803278684,256.1480555555555,1
-7.7,395.2,100.0,21.366999999999997,11,1,-7.6,361.6,34.0,88144.8,2,2017,12,0,11,16,0,2017-12-11 16:46:19,2017-12-12 00:12:29,26770.0,7.436111111111111,33.599999999999966,66.0,66.0,8.875607022786701,10,124.19999999999709,1.8818181818181376,307.03333333333336,0.5090909090909086,263.58416666666665,0
-14.1,397.7,100.0,22.634,16,5,-39.9,365.9,30.0,88250.7,2,2017,12,1,12,11,0,2017-12-12 11:01:16,2017-12-12 12:32:56,5500.0,1.5277777777777777,31.80000000000001,70.0,70.0,45.81818181818182,11,105.89999999999418,1.5128571428570596,648.7833333333333,0.45428571428571446,265.1119444444444,1
-39.8,400.7,100.0,11.435,16,8,-39.0,371.9,64.0,88317.6,2,2017,12,1,12,16,0,2017-12-12 16:07:21,2017-12-12 16:52:11,2690.0,0.7472222222222222,28.80000000000001,36.0,36.0,48.17843866171004,8,66.90000000000873,1.8583333333335759,214.41666666666666,0.8000000000000003,265.8591666666666,1
-7.6,391.6,100.0,10.773,13,3,-7.6,367.4,66.4,88363.8,2,2017,12,1,12,18,0,2017-12-12 18:59:35,2017-12-12 22:43:55,13460.0,3.738888888888889,24.200000000000045,33.599999999999994,33.599999999999994,8.986627043090637,10,46.19999999999709,1.3749999999999136,127.4,0.7202380952380967,269.5980555555555,0
-7.6,376.2,73.2,10.76,7,3,-7.7,362.2,38.8,88459.8,2,2017,12,2,13,10,0,2017-12-13 10:25:59,2017-12-13 14:12:19,13580.0,3.772222222222222,14.0,34.400000000000006,61.2,9.119293078055966,4,96.0,1.5686274509803921,702.0666666666667,0.40697674418604646,273.37027777777774,0
-14.0,398.3,100.0,18.858,16,5,-23.2,367.8,42.0,88523.8,2,2017,12,2,13,16,0,2017-12-13 16:51:31,2017-12-13 18:07:11,4540.0,1.261111111111111,30.5,58.0,31.200000000000003,45.991189427312776,11,64.0,2.051282051282051,159.2,0.5258620689655172,274.63138888888886,1
-7.7,394.8,100.0,18.266,13,3,-7.7,365.1,42.8,88607.3,2,2017,12,2,13,21,0,2017-12-13 21:05:04,2017-12-14 03:26:16,22872.0,6.3533333333333335,29.69999999999999,57.2,57.2,9.00314795383001,10,83.5,1.4597902097902098,177.88333333333333,0.519230769230769,280.9847222222222,0
-13.1,396.7,100.0,14.776,13,4,-23.2,370.1,56.0,88681.6,2,2017,12,3,14,10,0,2017-12-14 10:44:33,2017-12-14 11:43:38,3545.0,0.9847222222222223,26.599999999999966,44.0,44.0,44.682651622002815,9,74.30000000000291,1.6886363636364299,438.28333333333336,0.6045454545454537,281.96944444444443,1
-40.2,383.4,90.0,16.164,18,8,-38.2,368.1,39.2,88793.7,2,2017,12,3,14,16,0,2017-12-14 16:56:32,2017-12-14 18:00:12,3820.0,1.0611111111111111,15.299999999999955,50.8,60.8,47.874345549738216,10,112.09999999999127,1.8437499999998566,312.9,0.30118110236220386,283.03055555555557,1
-7.7,399.0,100.0,19.179000000000002,13,3,-7.6,364.1,41.2,88866.2,2,2017,12,3,14,20,0,2017-12-14 20:57:36,2017-12-15 03:37:46,24010.0,6.669444444444444,34.89999999999998,58.8,48.8,8.816326530612244,10,72.5,1.4856557377049182,177.4,0.593537414965986,289.7,0
-7.6,377.4,78.0,9.514,9,6,-7.8,365.5,47.2,88952.4,2,2017,12,4,15,10,0,2017-12-15 10:22:15,2017-12-15 13:42:15,12000.0,3.3333333333333335,11.899999999999977,30.799999999999997,52.8,9.239999999999998,3,86.19999999999709,1.6325757575757025,404.48333333333335,0.3863636363636357,293.0333333333333,0
-14.4,397.3,100.0,18.566,18,8,-39.5,370.4,43.2,89023.1,2,2017,12,4,15,16,0,2017-12-15 16:17:11,2017-12-15 17:31:31,4460.0,1.238888888888889,26.900000000000034,56.8,34.8,45.84753363228699,10,70.70000000001164,2.0316091954026336,154.93333333333334,0.4735915492957753,294.2722222222222,1
-7.7,395.2,100.0,19.385,13,4,-7.7,364.0,39.6,89128.7,2,2017,12,4,15,21,0,2017-12-15 21:26:36,2017-12-16 04:11:19,24283.0,6.745277777777778,31.19999999999999,60.4,60.4,8.954412551991105,9,105.59999999999127,1.7483443708607826,235.08333333333334,0.5165562913907283,301.0175,0
-39.4,378.1,40.4,4.007,12,8,-39.1,364.5,27.6,89245.1,2,2017,12,5,16,14,0,2017-12-16 14:00:12,2017-12-16 14:16:32,980.0,0.2722222222222222,13.600000000000023,12.799999999999997,72.4,47.0204081632653,4,116.40000000000873,1.6077348066299548,588.8833333333333,1.062500000000002,301.2897222222222,1
-14.3,399.5,100.0,19.37,19,10,-38.7,374.4,40.4,89245.1,2,2017,12,5,16,14,0,2017-12-16 14:22:10,2017-12-16 15:40:50,4720.0,1.3111111111111111,25.100000000000023,59.6,0.0,45.45762711864407,9,0.0,,5.633333333333334,0.4211409395973158,302.60083333333336,1
